UID,Country,City,Aridity_Index
Bern.1,Switzerland,Bern,11157
Bern.2,Switzerland,Bern,11221
Bern.3,Switzerland,Bern,11221
Bern.4,Switzerland,Bern,11221
Bern.5,Switzerland,Bern,11350
Bern.6,Switzerland,Bern,11350
Bern.7,Switzerland,Bern,11326
Bern.8,Switzerland,Bern,11326
Bern.9,Switzerland,Bern,11295
Bern.10,Switzerland,Bern,11295
Bern.11,Switzerland,Bern,11295
Bern.12,Switzerland,Bern,11263
Bern.13,Switzerland,Bern,11263
Bern.14,Switzerland,Bern,11360
Bern.15,Switzerland,Bern,11360
Bern.16,Switzerland,Bern,11360
Bern.17,Switzerland,Bern,11305
Bern.18,Switzerland,Bern,11305
Bern.19,Switzerland,Bern,11223
Bern.20,Switzerland,Bern,11374
Bern.21,Switzerland,Bern,11237
Bern.22,Switzerland,Bern,11237
Bern.23,Switzerland,Bern,11189
Bern.24,Switzerland,Bern,11535
Bern.25,Switzerland,Bern,11189
Bern.26,Switzerland,Bern,11191
Bern.27,Switzerland,Bern,11191
Bern.28,Switzerland,Bern,11254
Bern.29,Switzerland,Bern,11254
Bern.30,Switzerland,Bern,11254
Bern.31,Switzerland,Bern,11300
Bern.32,Switzerland,Bern,11300
Bern.33,Switzerland,Bern,11290
Bern.34,Switzerland,Bern,11290
Bern.35,Switzerland,Bern,11290
Bern.36,Switzerland,Bern,11236
Bern.37,Switzerland,Bern,11236
Bern.38,Switzerland,Bern,11203
Bern.39,Switzerland,Bern,11203
Bern.40,Switzerland,Bern,11309
