UID,Country,City,Aridity_Index
Warsaw.1,Poland,Warsaw,5974
Warsaw.2,Poland,Warsaw,5876
Warsaw.3,Poland,Warsaw,5965
Warsaw.4,Poland,Warsaw,6015
Warsaw.5,Poland,Warsaw,6015
Warsaw.6,Poland,Warsaw,5984
Warsaw.7,Poland,Warsaw,5974
Warsaw.8,Poland,Warsaw,5968
Warsaw.9,Poland,Warsaw,5969
Warsaw.10,Poland,Warsaw,5942
Warsaw.11,Poland,Warsaw,5943
Warsaw.12,Poland,Warsaw,5938
Warsaw.13,Poland,Warsaw,5998
Warsaw.14,Poland,Warsaw,5955
Warsaw.15,Poland,Warsaw,6010
Warsaw.16,Poland,Warsaw,6010
Warsaw.17,Poland,Warsaw,6080
Warsaw.18,Poland,Warsaw,6061
Warsaw.19,Poland,Warsaw,6109
Warsaw.20,Poland,Warsaw,6115
Warsaw.21,Poland,Warsaw,6079
Warsaw.22,Poland,Warsaw,6115
Warsaw.23,Poland,Warsaw,6115
Warsaw.24,Poland,Warsaw,6190
Warsaw.25,Poland,Warsaw,6209
Warsaw.26,Poland,Warsaw,6152
Warsaw.27,Poland,Warsaw,6185
Warsaw.28,Poland,Warsaw,6185
Warsaw.29,Poland,Warsaw,6296
Warsaw.30,Poland,Warsaw,6265
Warsaw.31,Poland,Warsaw,6236
Warsaw.32,Poland,Warsaw,6224
Warsaw.33,Poland,Warsaw,6210
Warsaw.34,Poland,Warsaw,6278
Warsaw.35,Poland,Warsaw,6248
Warsaw.36,Poland,Warsaw,6247
Warsaw.37,Poland,Warsaw,6285
Warsaw.38,Poland,Warsaw,6251
Warsaw.39,Poland,Warsaw,6251
Warsaw.40,Poland,Warsaw,6251
Warsaw.41,Poland,Warsaw,6244
Warsaw.42,Poland,Warsaw,6244
Warsaw.43,Poland,Warsaw,6221
Warsaw.44,Poland,Warsaw,6221
Warsaw.45,Poland,Warsaw,6164
Warsaw.46,Poland,Warsaw,6185
Warsaw.47,Poland,Warsaw,6145
Warsaw.48,Poland,Warsaw,6145
Warsaw.49,Poland,Warsaw,6150
Warsaw.50,Poland,Warsaw,6150
