UID,Country,City,Aridity_Index
Curitiba.1,Brazil,Curitiba,13449
Curitiba.2,Brazil,Curitiba,13449
Curitiba.3,Brazil,Curitiba,13449
Curitiba.4,Brazil,Curitiba,13375
Curitiba.5,Brazil,Curitiba,13403
Curitiba.6,Brazil,Curitiba,13554
Curitiba.7,Brazil,Curitiba,13554
Curitiba.8,Brazil,Curitiba,13371
Curitiba.9,Brazil,Curitiba,13369
Curitiba.10,Brazil,Curitiba,13289
Curitiba.11,Brazil,Curitiba,13497
Curitiba.12,Brazil,Curitiba,13497
Curitiba.13,Brazil,Curitiba,13479
Curitiba.14,Brazil,Curitiba,13338
Curitiba.15,Brazil,Curitiba,13134
Curitiba.16,Brazil,Curitiba,13056
Curitiba.17,Brazil,Curitiba,12981
Curitiba.18,Brazil,Curitiba,13245
Curitiba.19,Brazil,Curitiba,13065
Curitiba.20,Brazil,Curitiba,13215
Curitiba.21,Brazil,Curitiba,13055
Curitiba.22,Brazil,Curitiba,12642
Curitiba.23,Brazil,Curitiba,12689
Curitiba.24,Brazil,Curitiba,12726
Curitiba.25,Brazil,Curitiba,12838
Curitiba.26,Brazil,Curitiba,12800
Curitiba.27,Brazil,Curitiba,13130
Curitiba.28,Brazil,Curitiba,13041
Curitiba.29,Brazil,Curitiba,12934
Curitiba.30,Brazil,Curitiba,13033
Curitiba.31,Brazil,Curitiba,13021
Curitiba.32,Brazil,Curitiba,12978
Curitiba.33,Brazil,Curitiba,12975
Curitiba.34,Brazil,Curitiba,13029
Curitiba.35,Brazil,Curitiba,12913
