UID,Country,City,Aridity_Index
Toronto.1,Canada,Toronto,9533
Toronto.2,Canada,Toronto,9623
Toronto.3,Canada,Toronto,9701
Toronto.4,Canada,Toronto,9622
Toronto.5,Canada,Toronto,9622
Toronto.6,Canada,Toronto,9627
Toronto.7,Canada,Toronto,9591
Toronto.8,Canada,Toronto,9593
Toronto.9,Canada,Toronto,9551
Toronto.10,Canada,Toronto,9551
Toronto.11,Canada,Toronto,9559
Toronto.12,Canada,Toronto,9517
Toronto.13,Canada,Toronto,9543
Toronto.14,Canada,Toronto,9510
Toronto.15,Canada,Toronto,9466
Toronto.16,Canada,Toronto,9295
Toronto.17,Canada,Toronto,9227
Toronto.18,Canada,Toronto,9117
Toronto.19,Canada,Toronto,8963
Toronto.20,Canada,Toronto,8789
Toronto.21,Canada,Toronto,8797
Toronto.22,Canada,Toronto,8669
Toronto.23,Canada,Toronto,8515
Toronto.24,Canada,Toronto,8414
Toronto.25,Canada,Toronto,8369
Toronto.26,Canada,Toronto,8316
Toronto.27,Canada,Toronto,8329
Toronto.28,Canada,Toronto,8376
Toronto.29,Canada,Toronto,8345
Toronto.30,Canada,Toronto,8367
Toronto.31,Canada,Toronto,8236
Toronto.32,Canada,Toronto,8250
Toronto.33,Canada,Toronto,8204
Toronto.34,Canada,Toronto,8114
Toronto.35,Canada,Toronto,8058
Toronto.36,Canada,Toronto,7992
Toronto.37,Canada,Toronto,7918
Toronto.38,Canada,Toronto,7913
Toronto.39,Canada,Toronto,7985
Toronto.40,Canada,Toronto,8040
Toronto.41,Canada,Toronto,8041
Toronto.42,Canada,Toronto,8041
Toronto.43,Canada,Toronto,7889
