UID,Country,City,Aridity_Index
Ottawa.1,Canada,Ottawa,9355
Ottawa.2,Canada,Ottawa,9397
Ottawa.3,Canada,Ottawa,9327
Ottawa.4,Canada,Ottawa,9327
Ottawa.5,Canada,Ottawa,9257
Ottawa.6,Canada,Ottawa,9231
Ottawa.7,Canada,Ottawa,9231
Ottawa.8,Canada,Ottawa,8980
Ottawa.9,Canada,Ottawa,8980
Ottawa.10,Canada,Ottawa,9043
Ottawa.11,Canada,Ottawa,8948
Ottawa.12,Canada,Ottawa,9112
Ottawa.13,Canada,Ottawa,9043
Ottawa.14,Canada,Ottawa,9112
Ottawa.15,Canada,Ottawa,9090
Ottawa.16,Canada,Ottawa,9159
Ottawa.17,Canada,Ottawa,9090
Ottawa.18,Canada,Ottawa,9150
Ottawa.19,Canada,Ottawa,9150
Ottawa.20,Canada,Ottawa,9150
Ottawa.21,Canada,Ottawa,9150
Ottawa.22,Canada,Ottawa,9143
Ottawa.23,Canada,Ottawa,9243
Ottawa.24,Canada,Ottawa,9243
Ottawa.25,Canada,Ottawa,9267
Ottawa.26,Canada,Ottawa,9267
Ottawa.27,Canada,Ottawa,9383
Ottawa.28,Canada,Ottawa,9464
Ottawa.29,Canada,Ottawa,9464
Ottawa.30,Canada,Ottawa,9454
Ottawa.31,Canada,Ottawa,9299
Ottawa.32,Canada,Ottawa,9302
Ottawa.33,Canada,Ottawa,9299
Ottawa.34,Canada,Ottawa,9299
Ottawa.35,Canada,Ottawa,9464
Ottawa.36,Canada,Ottawa,9397
Ottawa.37,Canada,Ottawa,9397
Ottawa.38,Canada,Ottawa,9397
Ottawa.39,Canada,Ottawa,9454
Ottawa.40,Canada,Ottawa,9541
