UID,Country,City,Aridity_Index
Memphis.1,USA,Memphis,8476
Memphis.2,USA,Memphis,8476
Memphis.3,USA,Memphis,8476
Memphis.4,USA,Memphis,8477
Memphis.5,USA,Memphis,8477
Memphis.6,USA,Memphis,8535
Memphis.7,USA,Memphis,8529
Memphis.8,USA,Memphis,8562
Memphis.9,USA,Memphis,8529
Memphis.10,USA,Memphis,8562
Memphis.11,USA,Memphis,8584
Memphis.12,USA,Memphis,8584
Memphis.13,USA,Memphis,8529
Memphis.14,USA,Memphis,8477
Memphis.15,USA,Memphis,8560
Memphis.16,USA,Memphis,8529
Memphis.17,USA,Memphis,8519
Memphis.18,USA,Memphis,8512
Memphis.19,USA,Memphis,8533
Memphis.20,USA,Memphis,8519
Memphis.21,USA,Memphis,8547
Memphis.22,USA,Memphis,8597
Memphis.23,USA,Memphis,8588
Memphis.24,USA,Memphis,8592
Memphis.25,USA,Memphis,8583
Memphis.26,USA,Memphis,8599
Memphis.27,USA,Memphis,8591
Memphis.28,USA,Memphis,8639
Memphis.29,USA,Memphis,8639
Memphis.30,USA,Memphis,8643
Memphis.31,USA,Memphis,8654
Memphis.32,USA,Memphis,8654
Memphis.33,USA,Memphis,8654
Memphis.34,USA,Memphis,8654
Memphis.35,USA,Memphis,8654
Memphis.36,USA,Memphis,8665
Memphis.37,USA,Memphis,8665
Memphis.38,USA,Memphis,8710
Memphis.39,USA,Memphis,8705
Memphis.40,USA,Memphis,8705
Memphis.41,USA,Memphis,8773
Memphis.42,USA,Memphis,8773
Memphis.43,USA,Memphis,8775
Memphis.44,USA,Memphis,8775
Memphis.45,USA,Memphis,8781
Memphis.46,USA,Memphis,8801
Memphis.47,USA,Memphis,8887
Memphis.48,USA,Memphis,8597
Memphis.49,USA,Memphis,8597
Memphis.50,USA,Memphis,8643
