UID,Country,City,Aridity_Index
Providence.1,USA,Providence,9677
Providence.2,USA,Providence,9694
Providence.3,USA,Providence,9694
Providence.4,USA,Providence,9694
Providence.5,USA,Providence,9617
Providence.6,USA,Providence,9617
Providence.7,USA,Providence,9551
Providence.8,USA,Providence,9590
Providence.9,USA,Providence,9590
Providence.10,USA,Providence,9479
Providence.11,USA,Providence,10322
Providence.12,USA,Providence,10353
Providence.13,USA,Providence,10293
Providence.14,USA,Providence,10283
Providence.15,USA,Providence,10293
Providence.16,USA,Providence,0
Providence.17,USA,Providence,0
Providence.18,USA,Providence,9417
Providence.19,USA,Providence,9526
Providence.20,USA,Providence,9612
Providence.21,USA,Providence,9676
Providence.22,USA,Providence,9536
Providence.23,USA,Providence,9659
Providence.24,USA,Providence,9671
Providence.25,USA,Providence,9671
Providence.26,USA,Providence,9760
Providence.27,USA,Providence,9970
Providence.28,USA,Providence,10068
Providence.29,USA,Providence,10106
Providence.30,USA,Providence,10220
Providence.31,USA,Providence,10262
Providence.32,USA,Providence,10290
Providence.33,USA,Providence,10324
Providence.34,USA,Providence,10216
Providence.35,USA,Providence,10175
Providence.36,USA,Providence,9996
Providence.37,USA,Providence,10175
Providence.38,USA,Providence,10199
Providence.39,USA,Providence,10505
Providence.40,USA,Providence,10405
Providence.41,USA,Providence,10394
Providence.42,USA,Providence,10282
Providence.43,USA,Providence,10537
