UID,Country,City,Aridity_Index
Orangeville.1,Canada,Orangeville,10244
Orangeville.2,Canada,Orangeville,10230
Orangeville.3,Canada,Orangeville,10230
Orangeville.4,Canada,Orangeville,10230
Orangeville.5,Canada,Orangeville,10326
Orangeville.6,Canada,Orangeville,10326
Orangeville.7,Canada,Orangeville,10349
Orangeville.8,Canada,Orangeville,10349
Orangeville.9,Canada,Orangeville,10349
Orangeville.10,Canada,Orangeville,10416
Orangeville.11,Canada,Orangeville,10416
Orangeville.12,Canada,Orangeville,10416
Orangeville.13,Canada,Orangeville,10503
Orangeville.14,Canada,Orangeville,10503
Orangeville.15,Canada,Orangeville,10503
Orangeville.16,Canada,Orangeville,10638
Orangeville.17,Canada,Orangeville,10638
Orangeville.18,Canada,Orangeville,10667
Orangeville.19,Canada,Orangeville,10638
Orangeville.20,Canada,Orangeville,10667
Orangeville.21,Canada,Orangeville,10730
Orangeville.22,Canada,Orangeville,10730
Orangeville.23,Canada,Orangeville,10730
Orangeville.24,Canada,Orangeville,10730
Orangeville.25,Canada,Orangeville,10730
Orangeville.26,Canada,Orangeville,10730
Orangeville.27,Canada,Orangeville,10612
Orangeville.28,Canada,Orangeville,10612
Orangeville.29,Canada,Orangeville,10649
Orangeville.30,Canada,Orangeville,10649
