UID,Country,City,Aridity_Index
Zurich.1,Switzerland,Zurich,12310
Zurich.2,Switzerland,Zurich,12310
Zurich.3,Switzerland,Zurich,12291
Zurich.4,Switzerland,Zurich,12297
Zurich.5,Switzerland,Zurich,12401
Zurich.6,Switzerland,Zurich,12310
Zurich.7,Switzerland,Zurich,12224
Zurich.8,Switzerland,Zurich,12224
Zurich.9,Switzerland,Zurich,12137
Zurich.10,Switzerland,Zurich,12038
Zurich.11,Switzerland,Zurich,11779
Zurich.12,Switzerland,Zurich,11779
Zurich.13,Switzerland,Zurich,11737
Zurich.14,Switzerland,Zurich,11737
Zurich.15,Switzerland,Zurich,11737
Zurich.16,Switzerland,Zurich,11683
Zurich.17,Switzerland,Zurich,11690
Zurich.18,Switzerland,Zurich,11683
Zurich.19,Switzerland,Zurich,11698
Zurich.20,Switzerland,Zurich,11698
Zurich.21,Switzerland,Zurich,11567
Zurich.22,Switzerland,Zurich,11567
Zurich.23,Switzerland,Zurich,11561
Zurich.24,Switzerland,Zurich,11561
Zurich.25,Switzerland,Zurich,11739
Zurich.26,Switzerland,Zurich,11739
Zurich.27,Switzerland,Zurich,11831
Zurich.28,Switzerland,Zurich,11652
Zurich.29,Switzerland,Zurich,11652
Zurich.30,Switzerland,Zurich,11427
Zurich.31,Switzerland,Zurich,11427
Zurich.32,Switzerland,Zurich,11365
Zurich.33,Switzerland,Zurich,11365
Zurich.34,Switzerland,Zurich,11415
Zurich.35,Switzerland,Zurich,11415
Zurich.36,Switzerland,Zurich,11345
Zurich.37,Switzerland,Zurich,11407
Zurich.38,Switzerland,Zurich,11407
Zurich.39,Switzerland,Zurich,12362
Zurich.40,Switzerland,Zurich,11798
