UID,Country,City,Aridity_Index
Norfolk.1,USA,Norfolk,9004
Norfolk.2,USA,Norfolk,9011
Norfolk.3,USA,Norfolk,9013
Norfolk.4,USA,Norfolk,8958
Norfolk.5,USA,Norfolk,8929
Norfolk.6,USA,Norfolk,8878
Norfolk.7,USA,Norfolk,8836
Norfolk.8,USA,Norfolk,8851
Norfolk.9,USA,Norfolk,8863
Norfolk.10,USA,Norfolk,8874
Norfolk.11,USA,Norfolk,8847
Norfolk.12,USA,Norfolk,8851
Norfolk.13,USA,Norfolk,8848
Norfolk.14,USA,Norfolk,8788
Norfolk.15,USA,Norfolk,8756
Norfolk.16,USA,Norfolk,8719
Norfolk.17,USA,Norfolk,8638
Norfolk.18,USA,Norfolk,8623
Norfolk.19,USA,Norfolk,8607
Norfolk.20,USA,Norfolk,8558
Norfolk.21,USA,Norfolk,8509
Norfolk.22,USA,Norfolk,8387
Norfolk.23,USA,Norfolk,8373
Norfolk.24,USA,Norfolk,8271
Norfolk.25,USA,Norfolk,8258
Norfolk.26,USA,Norfolk,8248
Norfolk.27,USA,Norfolk,8234
Norfolk.28,USA,Norfolk,8215
Norfolk.29,USA,Norfolk,8175
Norfolk.30,USA,Norfolk,8152
Norfolk.31,USA,Norfolk,8116
Norfolk.32,USA,Norfolk,8086
Norfolk.33,USA,Norfolk,8105
Norfolk.34,USA,Norfolk,8091
Norfolk.35,USA,Norfolk,8083
Norfolk.36,USA,Norfolk,8100
Norfolk.37,USA,Norfolk,0
Norfolk.38,USA,Norfolk,8100
Norfolk.39,USA,Norfolk,8100
Norfolk.40,USA,Norfolk,8116
