UID,Country,City,Aridity_Index
Santa_Maria.1,Brazil,Santa_Maria,11680
Santa_Maria.2,Brazil,Santa_Maria,11610
Santa_Maria.3,Brazil,Santa_Maria,11561
Santa_Maria.4,Brazil,Santa_Maria,11561
Santa_Maria.5,Brazil,Santa_Maria,11575
Santa_Maria.6,Brazil,Santa_Maria,11561
Santa_Maria.7,Brazil,Santa_Maria,11624
Santa_Maria.8,Brazil,Santa_Maria,11474
Santa_Maria.9,Brazil,Santa_Maria,11474
Santa_Maria.10,Brazil,Santa_Maria,11561
Santa_Maria.11,Brazil,Santa_Maria,11575
Santa_Maria.12,Brazil,Santa_Maria,11542
Santa_Maria.13,Brazil,Santa_Maria,11670
Santa_Maria.14,Brazil,Santa_Maria,11624
Santa_Maria.15,Brazil,Santa_Maria,11561
Santa_Maria.16,Brazil,Santa_Maria,11544
