UID,Country,City,Aridity_Index
Talca.1,Chile,Talca,6397
Talca.2,Chile,Talca,6317
Talca.3,Chile,Talca,6317
Talca.4,Chile,Talca,6317
Talca.5,Chile,Talca,6281
Talca.6,Chile,Talca,6281
Talca.7,Chile,Talca,6281
Talca.8,Chile,Talca,6361
Talca.9,Chile,Talca,6361
Talca.10,Chile,Talca,6361
Talca.11,Chile,Talca,6330
Talca.12,Chile,Talca,6351
Talca.13,Chile,Talca,6351
Talca.14,Chile,Talca,6351
Talca.15,Chile,Talca,6351
Talca.16,Chile,Talca,6329
Talca.17,Chile,Talca,6329
Talca.18,Chile,Talca,6328
Talca.19,Chile,Talca,6341
Talca.20,Chile,Talca,6335
Talca.21,Chile,Talca,6326
Talca.22,Chile,Talca,6308
Talca.23,Chile,Talca,6308
Talca.24,Chile,Talca,6308
Talca.25,Chile,Talca,6284
Talca.26,Chile,Talca,6284
Talca.27,Chile,Talca,6307
Talca.28,Chile,Talca,6307
Talca.29,Chile,Talca,6307
Talca.30,Chile,Talca,6275
Talca.31,Chile,Talca,6404
Talca.32,Chile,Talca,6341
Talca.33,Chile,Talca,6341
Talca.34,Chile,Talca,6382
Talca.35,Chile,Talca,6382
Talca.36,Chile,Talca,6382
Talca.37,Chile,Talca,6496
Talca.38,Chile,Talca,6353
Talca.39,Chile,Talca,6353
Talca.40,Chile,Talca,6353
