UID,Country,City,Aridity_Index
Christchurch.1,New Zealand,Christchurch,6751
Christchurch.2,New Zealand,Christchurch,6751
Christchurch.3,New Zealand,Christchurch,6751
Christchurch.4,New Zealand,Christchurch,6181
Christchurch.5,New Zealand,Christchurch,6181
Christchurch.6,New Zealand,Christchurch,6181
Christchurch.7,New Zealand,Christchurch,6259
Christchurch.8,New Zealand,Christchurch,6259
Christchurch.9,New Zealand,Christchurch,6259
Christchurch.10,New Zealand,Christchurch,5265
Christchurch.11,New Zealand,Christchurch,5265
Christchurch.12,New Zealand,Christchurch,5265
Christchurch.13,New Zealand,Christchurch,5578
Christchurch.14,New Zealand,Christchurch,5578
Christchurch.15,New Zealand,Christchurch,5709
Christchurch.16,New Zealand,Christchurch,6119
Christchurch.17,New Zealand,Christchurch,6133
Christchurch.18,New Zealand,Christchurch,5952
Christchurch.19,New Zealand,Christchurch,5766
Christchurch.20,New Zealand,Christchurch,5540
Christchurch.21,New Zealand,Christchurch,5641
Christchurch.22,New Zealand,Christchurch,5540
Christchurch.23,New Zealand,Christchurch,5811
Christchurch.24,New Zealand,Christchurch,5566
Christchurch.25,New Zealand,Christchurch,5605
Christchurch.26,New Zealand,Christchurch,5605
Christchurch.27,New Zealand,Christchurch,5605
Christchurch.28,New Zealand,Christchurch,5592
Christchurch.29,New Zealand,Christchurch,5433
Christchurch.30,New Zealand,Christchurch,5694
Christchurch.31,New Zealand,Christchurch,5601
Christchurch.32,New Zealand,Christchurch,5680
Christchurch.33,New Zealand,Christchurch,5768
Christchurch.34,New Zealand,Christchurch,5703
Christchurch.35,New Zealand,Christchurch,5713
Christchurch.36,New Zealand,Christchurch,5463
Christchurch.37,New Zealand,Christchurch,5632
Christchurch.38,New Zealand,Christchurch,5632
Christchurch.39,New Zealand,Christchurch,5770
