UID,Country,City,Aridity_Index
Jacksonville.1,USA,Jacksonville,7923
Jacksonville.2,USA,Jacksonville,7923
Jacksonville.3,USA,Jacksonville,7887
Jacksonville.4,USA,Jacksonville,7889
Jacksonville.5,USA,Jacksonville,7889
Jacksonville.6,USA,Jacksonville,7889
Jacksonville.7,USA,Jacksonville,7929
Jacksonville.8,USA,Jacksonville,7895
Jacksonville.9,USA,Jacksonville,7963
Jacksonville.10,USA,Jacksonville,7963
Jacksonville.11,USA,Jacksonville,7941
Jacksonville.12,USA,Jacksonville,7979
Jacksonville.13,USA,Jacksonville,7999
Jacksonville.14,USA,Jacksonville,8013
Jacksonville.15,USA,Jacksonville,8026
Jacksonville.16,USA,Jacksonville,8090
Jacksonville.17,USA,Jacksonville,8090
Jacksonville.18,USA,Jacksonville,8114
Jacksonville.19,USA,Jacksonville,8081
Jacksonville.20,USA,Jacksonville,8093
Jacksonville.21,USA,Jacksonville,8150
Jacksonville.22,USA,Jacksonville,8122
Jacksonville.23,USA,Jacksonville,8070
Jacksonville.24,USA,Jacksonville,8059
Jacksonville.25,USA,Jacksonville,7992
Jacksonville.26,USA,Jacksonville,8033
Jacksonville.27,USA,Jacksonville,8031
Jacksonville.28,USA,Jacksonville,8026
Jacksonville.29,USA,Jacksonville,8075
Jacksonville.30,USA,Jacksonville,8204
Jacksonville.31,USA,Jacksonville,8200
Jacksonville.32,USA,Jacksonville,8224
Jacksonville.33,USA,Jacksonville,8226
Jacksonville.34,USA,Jacksonville,8229
Jacksonville.35,USA,Jacksonville,8214
