UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Louisville.1,USA,Louisville,2078299.625,1450767,3481104.75,1384288.625,2819091,1579967.25,8163356.5
Louisville.2,USA,Louisville,287318112,1144406016,2743008768,1091652352,2220004864,1245222400,6411000320
Louisville.3,USA,Louisville,39891696,83580496,200485232,79729000,162263312,90958384,469053920
Louisville.4,USA,Louisville,848555136,2785418240,6518757376,2658685952,5283357184,3021501440,14850770944
Louisville.5,USA,Louisville,98016104,321807648,771335616,306973248,624266688,350157248,1802776960
Louisville.6,USA,Louisville,8285034.5,8948787,20542188,8535845,16617186,9803609,49288220
Louisville.7,USA,Louisville,2311380,18312672,43941124,17473534,35584688,19943536,103044032
Louisville.8,USA,Louisville,458391.3125,145717.375,345488.90625,139017.796875,279681.09375,158937.390625,815050
Louisville.9,USA,Louisville,407890.5625,12940562,31040634,12344244,25122826,14082863,72622456
Louisville.10,USA,Louisville,10634290,13816744,33152818,13181444,26839090,15041479,77662912
Louisville.11,USA,Louisville,718664.3125,2139661.5,4911651.5,2040926.625,3973180.75,2344049.75,11784847
Louisville.12,USA,Louisville,67118392,144978800,347497408,138295712,281240800,157750704,812176064
Louisville.13,USA,Louisville,80945888,160471440,384631456,153074176,311294528,174608160,898966208
Louisville.14,USA,Louisville,35058196,122551928,293966336,116904568,237922496,133369936,687761600
Louisville.15,USA,Louisville,35058196,122551928,293966336,116904568,237922496,133369936,687761600
Louisville.16,USA,Louisville,77693.4453125,12322.0927734375,27055.923828125,11749.1259765625,21857.748046875,13574.0224609375,66400.2890625
Louisville.17,USA,Louisville,114780408,569099968,1365104768,542875072,1104851456,619336064,3193789696
Louisville.18,USA,Louisville,305917.9375,426647.34375,1023402.5625,406986.84375,828293.8125,464308.75,2394345.25
Louisville.19,USA,Louisville,534142.4375,34540.17578125,82878.890625,32957.4453125,67117.53125,37616.203125,194354.96875
Louisville.20,USA,Louisville,7769.34423828125,2051.022216796875,3545.761962890625,1969.816650390625,2914.52978515625,2125.111572265625,5565.9130859375
Louisville.21,USA,Louisville,5827.00830078125,22734.22265625,33871.05859375,21568.189453125,26823.431640625,25934.716796875,102850.8125
Louisville.22,USA,Louisville,707981.5,708076.5625,1699024.5,675630.5,1375915.25,771135.4375,3984293.75
Louisville.23,USA,Louisville,9711.6806640625,64044.9296875,147016.890625,61089.5703125,118926.328125,70162.734375,352747.25
Louisville.24,USA,Louisville,6798.17626953125,1448.08447265625,2503.416259765625,1390.750732421875,2057.7470703125,1500.393798828125,3929.704833984375
Louisville.25,USA,Louisville,36433368,43355156,103917288,41356612,84103584,47174520,242876992
Louisville.26,USA,Louisville,3853594.75,5570176,13361228,5313494.5,10813948,6061871.5,31259836
Louisville.27,USA,Louisville,98016104,321807648,771335616,306973248,624266688,350157248,1802776960
Louisville.28,USA,Louisville,8740.5126953125,0,0,0,0,0,0
Louisville.29,USA,Louisville,11654.0166015625,2090.74169921875,3614.427978515625,2007.9635009765625,2970.9716796875,2166.265869140625,5673.701171875
Louisville.30,USA,Louisville,9711.6806640625,2890.859375,4997.65380859375,2776.402099609375,4107.94921875,2995.2861328125,7845.00146484375
Louisville.31,USA,Louisville,43868632,77021616,184611888,73471144,149412320,83806824,431477600
Louisville.32,USA,Louisville,237936.171875,149106.5625,250827.53125,141646.28125,200040.203125,168530.921875,709867.3125
Louisville.33,USA,Louisville,58270.08203125,107227.9453125,180379.203125,101862.984375,143856.1875,121196.7109375,510491.40625
Louisville.34,USA,Louisville,593383.6875,1586958.5,3807854.25,1513989.25,3082674,1727628.375,8920178
Louisville.35,USA,Louisville,29698318,148442400,356182592,141616928,288350016,161600512,834383808
Louisville.36,USA,Louisville,69924.1015625,228198.140625,541046.75,217706.375,437989.6875,248901.09375,1276394.75
Louisville.37,USA,Louisville,39040956,41474192,99408824,39562352,80454752,45127856,232339792
Louisville.38,USA,Louisville,55272088,125225672,300379840,119455088,243113312,136279696,702766656
Louisville.39,USA,Louisville,7647948,111878728,268364448,106723208,217201536,121754584,627863616
Louisville.40,USA,Louisville,80945888,160471440,384631456,153074176,311294528,174608160,898966208
Louisville.41,USA,Louisville,80945888,160471440,384631456,153074176,311294528,174608160,898966208
Louisville.42,USA,Louisville,169172608,562754496,1348857344,536813184,1091673344,612330304,3152569088
Louisville.43,USA,Louisville,848555136,2785418240,6518757376,2658685952,5283357184,3021501440,14850770944
Louisville.44,USA,Louisville,848555136,2785418240,6518757376,2658685952,5283357184,3021501440,14850770944
Louisville.45,USA,Louisville,177554768,648162304,1553569920,618283904,1257353856,705262144,3631026688
Louisville.46,USA,Louisville,76295928,248690880,596083200,237226960,482429216,270599264,1393174528
