UID,Country,City,GDP_2005,SSP_1_2030,SSP_1_2100,SSP_2_2030,SSP_2_2100,SSP_5_2030,SSP_5_2100
Canberra.1,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.2,Australia,Canberra,49641.109375,38768464,126364672,37326196,109602176,43477276,312640512
Canberra.3,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.4,Australia,Canberra,49641.109375,38768464,126364672,37326196,109602176,43477276,312640512
Canberra.5,Australia,Canberra,49084648,174268640,568023488,167785472,492674176,195435264,1405354496
Canberra.6,Australia,Canberra,41794608,267371168,871488256,257424368,755883840,299845952,2156161024
Canberra.7,Australia,Canberra,41794608,267371168,871488256,257424368,755883840,299845952,2156161024
Canberra.8,Australia,Canberra,41794608,267371168,871488256,257424368,755883840,299845952,2156161024
Canberra.9,Australia,Canberra,41794608,267371168,871488256,257424368,755883840,299845952,2156161024
Canberra.10,Australia,Canberra,41794608,267371168,871488256,257424368,755883840,299845952,2156161024
Canberra.11,Australia,Canberra,38355764,124742312,406593856,120101624,352658464,139893472,1005959296
Canberra.12,Australia,Canberra,38311724,202961760,661547904,195411136,573792384,227613456,1636744448
Canberra.13,Australia,Canberra,38311724,202961760,661547904,195411136,573792384,227613456,1636744448
Canberra.14,Australia,Canberra,38311724,202961760,661547904,195411136,573792384,227613456,1636744448
Canberra.15,Australia,Canberra,18764338,25660910,83640984,24706268,72545856,28777680,206937264
Canberra.16,Australia,Canberra,18764338,25660910,83640984,24706268,72545856,28777680,206937264
Canberra.17,Australia,Canberra,18764338,25660910,83640984,24706268,72545856,28777680,206937264
Canberra.18,Australia,Canberra,127305.421875,409504.34375,1334767.375,394269.90625,1157708.25,459242.6875,3302366
Canberra.19,Australia,Canberra,127305.421875,409504.34375,1334767.375,394269.90625,1157708.25,459242.6875,3302366
Canberra.20,Australia,Canberra,127305.421875,409504.34375,1334767.375,394269.90625,1157708.25,459242.6875,3302366
Canberra.21,Australia,Canberra,127305.421875,409504.34375,1334767.375,394269.90625,1157708.25,459242.6875,3302366
Canberra.22,Australia,Canberra,78464.9765625,1675056.375,5459796.5,1612740.5,4735545,1878508.25,13508157
Canberra.23,Australia,Canberra,78464.9765625,1675056.375,5459796.5,1612740.5,4735545,1878508.25,13508157
Canberra.24,Australia,Canberra,15672979,11415663,37209016,10990975,32273174,12802206,92059328
Canberra.25,Australia,Canberra,15672979,11415663,37209016,10990975,32273174,12802206,92059328
Canberra.26,Australia,Canberra,15672979,11415663,37209016,10990975,32273174,12802206,92059328
Canberra.27,Australia,Canberra,15672979,11415663,37209016,10990975,32273174,12802206,92059328
Canberra.28,Australia,Canberra,15672979,11415663,37209016,10990975,32273174,12802206,92059328
Canberra.29,Australia,Canberra,14279825,16853314,54932876,16226335,47645940,18900314,135910176
Canberra.30,Australia,Canberra,14279825,16853314,54932876,16226335,47645940,18900314,135910176
Canberra.31,Australia,Canberra,14279825,16853314,54932876,16226335,47645940,18900314,135910176
Canberra.32,Australia,Canberra,73661,47508.68359375,154853.125,45741.2578125,134311.59375,53279.0703125,383124.21875
Canberra.33,Australia,Canberra,122501.4453125,16716.84765625,54488.06640625,16094.9453125,47260.1328125,18747.271484375,134809.65625
Canberra.34,Australia,Canberra,122501.4453125,16716.84765625,54488.06640625,16094.9453125,47260.1328125,18747.271484375,134809.65625
Canberra.35,Australia,Canberra,35838968,96989560,306858144,93476784,266147248,108014928,728985664
Canberra.36,Australia,Canberra,9076316,7932121.5,25854518,7637029,22424868,8895555,63967008
Canberra.37,Australia,Canberra,9076316,7932121.5,25854518,7637029,22424868,8895555,63967008
Canberra.38,Australia,Canberra,35838968,96989560,306858144,93476784,266147248,108014928,728985664
Canberra.39,Australia,Canberra,31743784,52380960,165724240,50483812,143737600,58335400,393701824
Canberra.40,Australia,Canberra,44779544,15208901,48118320,14658062,41734460,16937784,114312008
