UID,Country,City,Distance
Houston.1,USA,Houston,69.62399203928663
Houston.2,USA,Houston,64.06695051438744
Houston.3,USA,Houston,62.4927491770009
Houston.4,USA,Houston,64.27938253805968
Houston.5,USA,Houston,53.36063407420844
Houston.6,USA,Houston,45.88753579343201
Houston.7,USA,Houston,43.666538974804126
Houston.8,USA,Houston,47.44111876377993
Houston.9,USA,Houston,56.01200384581132
Houston.10,USA,Houston,68.29234754099157
Houston.11,USA,Houston,53.28816141308623
Houston.12,USA,Houston,39.462543981413205
Houston.13,USA,Houston,28.580416146313237
Houston.14,USA,Houston,24.865099449760407
Houston.15,USA,Houston,31.009542980676752
Houston.16,USA,Houston,63.86466330131307
Houston.17,USA,Houston,47.51359989103614
Houston.18,USA,Houston,31.26275600303759
Houston.19,USA,Houston,15.432148443128586
Houston.20,USA,Houston,6.318041884062465
Houston.21,USA,Houston,19.56168922109083
Houston.22,USA,Houston,68.24020814664362
Houston.23,USA,Houston,64.83605848853865
Houston.24,USA,Houston,48.842969664031465
Houston.25,USA,Houston,33.28084221099491
Houston.26,USA,Houston,19.22637719740326
Houston.27,USA,Houston,13.105520113621706
Houston.28,USA,Houston,22.66976226066513
Houston.29,USA,Houston,37.365000012076344
Houston.30,USA,Houston,53.088869379772376
Houston.31,USA,Houston,69.14310886486557
Houston.32,USA,Houston,70.9856137562555
Houston.33,USA,Houston,56.7799570543116
Houston.34,USA,Houston,44.137408821678044
Houston.35,USA,Houston,34.805202988057026
Houston.36,USA,Houston,31.840838989925796
Houston.37,USA,Houston,36.81605502177662
Houston.38,USA,Houston,47.28794822198105
Houston.39,USA,Houston,60.4650437828492
Houston.40,USA,Houston,69.08386778304184
Houston.41,USA,Houston,59.15153600710797
Houston.42,USA,Houston,52.568546033621644
Houston.43,USA,Houston,50.65792993756299
Houston.44,USA,Houston,53.91869941081157
Houston.45,USA,Houston,61.53415412547847
Houston.46,USA,Houston,70.89329000323553
Houston.47,USA,Houston,69.49079455355943
