UID,Country,City,Distance
Wollongong.1,Australia,Wollongong,15.86293294745267
Wollongong.2,Australia,Wollongong,15.073982372698353
Wollongong.3,Australia,Wollongong,16.210061398200192
Wollongong.4,Australia,Wollongong,13.94973849519027
Wollongong.5,Australia,Wollongong,11.130249881605016
Wollongong.6,Australia,Wollongong,13.834039254609843
Wollongong.7,Australia,Wollongong,11.098669292113293
Wollongong.8,Australia,Wollongong,8.767326895917495
Wollongong.9,Australia,Wollongong,7.241362474231359
Wollongong.10,Australia,Wollongong,7.063596243603152
Wollongong.11,Australia,Wollongong,15.556880508068264
Wollongong.12,Australia,Wollongong,12.324444895834608
Wollongong.13,Australia,Wollongong,9.14671976223731
Wollongong.14,Australia,Wollongong,6.109677652022597
Wollongong.15,Australia,Wollongong,3.59012306868895
Wollongong.16,Australia,Wollongong,15.312173707151453
Wollongong.17,Australia,Wollongong,12.012469583406888
Wollongong.18,Australia,Wollongong,8.720132248151678
Wollongong.19,Australia,Wollongong,5.448533293162503
Wollongong.20,Australia,Wollongong,2.288418056971757
Wollongong.21,Australia,Wollongong,16.087398532808756
Wollongong.22,Australia,Wollongong,12.984703626216039
Wollongong.23,Australia,Wollongong,10.015716038388282
Wollongong.24,Australia,Wollongong,7.344420920792153
Wollongong.25,Australia,Wollongong,5.429584404462401
Wollongong.26,Australia,Wollongong,5.189814570315731
Wollongong.27,Australia,Wollongong,14.993354739009904
Wollongong.28,Australia,Wollongong,12.509336611178364
Wollongong.29,Australia,Wollongong,10.492359500628911
Wollongong.30,Australia,Wollongong,9.253054008646721
Wollongong.31,Australia,Wollongong,9.11436818008696
Wollongong.32,Australia,Wollongong,15.637996895633181
Wollongong.33,Australia,Wollongong,14.075980219672742
Wollongong.34,Australia,Wollongong,13.177714470292248
Wollongong.35,Australia,Wollongong,13.080663917978848
