UID,Country,City,Distance
Bogota.1,Colombia,Bogota,26.475109834150587
Bogota.2,Colombia,Bogota,25.174851326478557
Bogota.3,Colombia,Bogota,26.695608529735686
Bogota.4,Colombia,Bogota,23.62048278333829
Bogota.5,Colombia,Bogota,18.567461600848894
Bogota.6,Colombia,Bogota,16.661314030836213
Bogota.7,Colombia,Bogota,18.88050509089254
Bogota.8,Colombia,Bogota,24.11167541173966
Bogota.9,Colombia,Bogota,26.56856024153518
Bogota.10,Colombia,Bogota,18.620544103788994
Bogota.11,Colombia,Bogota,11.557280908455292
Bogota.12,Colombia,Bogota,8.150253591212
Bogota.13,Colombia,Bogota,12.053727154293986
Bogota.14,Colombia,Bogota,19.239746755401775
Bogota.15,Colombia,Bogota,27.222291999489503
Bogota.16,Colombia,Bogota,25.291279629678268
Bogota.17,Colombia,Bogota,16.74884173589959
Bogota.18,Colombia,Bogota,8.209305063664367
Bogota.19,Colombia,Bogota,0.5057649806143136
Bogota.20,Colombia,Bogota,8.8945503565817
Bogota.21,Colombia,Bogota,17.434574046740302
Bogota.22,Colombia,Bogota,25.97710210950461
Bogota.23,Colombia,Bogota,26.803196511669288
Bogota.24,Colombia,Bogota,18.955876445616124
Bogota.25,Colombia,Bogota,12.09203902487557
Bogota.26,Colombia,Bogota,8.893132949887987
Bogota.27,Colombia,Bogota,12.567277759322682
Bogota.28,Colombia,Bogota,19.564339413407875
Bogota.29,Colombia,Bogota,27.451202709267296
Bogota.30,Colombia,Bogota,24.148090505418075
Bogota.31,Colombia,Bogota,19.236575885704667
Bogota.32,Colombia,Bogota,17.404701528757634
Bogota.33,Colombia,Bogota,19.53877238645647
Bogota.34,Colombia,Bogota,24.628557084043383
Bogota.35,Colombia,Bogota,27.182328778591174
Bogota.36,Colombia,Bogota,25.91841506064222
Bogota.37,Colombia,Bogota,27.396997471110293
