UID,Country,City,Distance
North_Bay.1,Canada,North_Bay,16.090346018314097
North_Bay.2,Canada,North_Bay,15.706006196098437
North_Bay.3,Canada,North_Bay,15.982683730722751
North_Bay.4,Canada,North_Bay,16.887921078243178
North_Bay.5,Canada,North_Bay,14.527437933646532
North_Bay.6,Canada,North_Bay,16.814391812386837
North_Bay.7,Canada,North_Bay,7.025655750543936
North_Bay.8,Canada,North_Bay,8.892141890939229
North_Bay.9,Canada,North_Bay,11.390201507540041
North_Bay.10,Canada,North_Bay,14.190113932789153
North_Bay.11,Canada,North_Bay,17.14462295984605
North_Bay.12,Canada,North_Bay,3.4208088971314186
North_Bay.13,Canada,North_Bay,6.433474242870804
North_Bay.14,Canada,North_Bay,9.592569891336483
North_Bay.15,Canada,North_Bay,12.790048402965432
North_Bay.16,Canada,North_Bay,16.00291829080495
North_Bay.17,Canada,North_Bay,7.361079837814796
North_Bay.18,Canada,North_Bay,4.591080149898027
North_Bay.19,Canada,North_Bay,2.982395165059179
North_Bay.20,Canada,North_Bay,4.199463267656565
North_Bay.21,Canada,North_Bay,6.877532037984008
North_Bay.22,Canada,North_Bay,9.893914198836935
North_Bay.23,Canada,North_Bay,13.015481214256392
North_Bay.24,Canada,North_Bay,16.18147292515107
North_Bay.25,Canada,North_Bay,15.250314284763517
North_Bay.26,Canada,North_Bay,12.556820576711395
North_Bay.27,Canada,North_Bay,10.18250944592812
North_Bay.28,Canada,North_Bay,8.402462010133176
North_Bay.29,Canada,North_Bay,7.643779166524829
North_Bay.30,Canada,North_Bay,8.195210698033376
North_Bay.31,Canada,North_Bay,9.838888183672575
North_Bay.32,Canada,North_Bay,12.1389488229487
North_Bay.33,Canada,North_Bay,14.792313465887348
North_Bay.34,Canada,North_Bay,17.640268649672713
North_Bay.35,Canada,North_Bay,15.834258319735044
North_Bay.36,Canada,North_Bay,14.02764702044292
North_Bay.37,Canada,North_Bay,12.795237817709921
North_Bay.38,Canada,North_Bay,12.310704101925905
North_Bay.39,Canada,North_Bay,12.66020767500764
North_Bay.40,Canada,North_Bay,13.78043457307519
North_Bay.41,Canada,North_Bay,15.505224380631828
North_Bay.42,Canada,North_Bay,17.658302930065556
North_Bay.43,Canada,North_Bay,17.332893893727718
North_Bay.44,Canada,North_Bay,16.97862987360132
North_Bay.45,Canada,North_Bay,17.233531168983735
