UID,Country,City,Distance
Santiago.1,Chile,Santiago,44.87286030693623
Santiago.2,Chile,Santiago,41.593578958623475
Santiago.3,Chile,Santiago,41.682934405132606
Santiago.4,Chile,Santiago,45.1209176600288
Santiago.5,Chile,Santiago,40.1157470535454
Santiago.6,Chile,Santiago,32.15387319441319
Santiago.7,Chile,Santiago,27.384242663328003
Santiago.8,Chile,Santiago,27.51997752570053
Santiago.9,Chile,Santiago,32.49967384435263
Santiago.10,Chile,Santiago,40.577520708987926
Santiago.11,Chile,Santiago,43.75388491118471
Santiago.12,Chile,Santiago,32.3461658305831
Santiago.13,Chile,Santiago,21.679703830668405
Santiago.14,Chile,Santiago,13.623828066905432
Santiago.15,Chile,Santiago,13.895045481682757
Santiago.16,Chile,Santiago,22.19009553170481
Santiago.17,Chile,Santiago,32.917964307181656
Santiago.18,Chile,Santiago,44.34689916060478
Santiago.19,Chile,Santiago,42.05369193263627
Santiago.20,Chile,Santiago,29.984787477567128
Santiago.21,Chile,Santiago,17.943280024559005
Santiago.22,Chile,Santiago,6.093878973683017
Santiago.23,Chile,Santiago,6.6790803179829075
Santiago.24,Chile,Santiago,18.55762768252958
Santiago.25,Chile,Santiago,30.60165332806851
Santiago.26,Chile,Santiago,42.671256277140905
Santiago.27,Chile,Santiago,45.148711024770115
Santiago.28,Chile,Santiago,34.171421603549675
Santiago.29,Chile,Santiago,24.28375105253447
Santiago.30,Chile,Santiago,17.44851110119173
Santiago.31,Chile,Santiago,17.661721944397758
Santiago.32,Chile,Santiago,24.741830989275634
Santiago.33,Chile,Santiago,34.71477218823503
Santiago.34,Chile,Santiago,45.72534440257293
Santiago.35,Chile,Santiago,43.03538103474924
Santiago.36,Chile,Santiago,35.68194520154719
Santiago.37,Chile,Santiago,31.424959522704366
Santiago.38,Chile,Santiago,31.54401792861047
Santiago.39,Chile,Santiago,35.995724189985765
Santiago.40,Chile,Santiago,43.4687116557889
Santiago.41,Chile,Santiago,45.676491865496615
Santiago.42,Chile,Santiago,45.75860545449792
