UID,Country,City,Distance
Manchester.1,UK,Manchester,31.409930297242244
Manchester.2,UK,Manchester,28.554879774583213
Manchester.3,UK,Manchester,27.412695773934978
Manchester.4,UK,Manchester,28.192340536639364
Manchester.5,UK,Manchester,30.747968747282677
Manchester.6,UK,Manchester,27.251696830388365
Manchester.7,UK,Manchester,21.561319405732263
Manchester.8,UK,Manchester,17.150145024065626
Manchester.9,UK,Manchester,15.177823474686436
Manchester.10,UK,Manchester,16.541076122332207
Manchester.11,UK,Manchester,20.58761747160214
Manchester.12,UK,Manchester,26.097784388871435
Manchester.13,UK,Manchester,32.331712891833604
Manchester.14,UK,Manchester,30.062528495492995
Manchester.15,UK,Manchester,22.803106609778798
Manchester.16,UK,Manchester,15.586302988928535
Manchester.17,UK,Manchester,8.521137733800986
Manchester.18,UK,Manchester,3.0021523340026235
Manchester.19,UK,Manchester,7.22096830652751
Manchester.20,UK,Manchester,14.212602843308586
Manchester.21,UK,Manchester,21.414472930833277
Manchester.22,UK,Manchester,28.66856268885122
Manchester.23,UK,Manchester,31.302421043440344
Manchester.24,UK,Manchester,24.434809509306938
Manchester.25,UK,Manchester,17.908864648024363
Manchester.26,UK,Manchester,12.281888022841587
Manchester.27,UK,Manchester,9.349456769712486
Manchester.28,UK,Manchester,11.42060810993408
Manchester.29,UK,Manchester,16.730167782258505
Manchester.30,UK,Manchester,23.147713903234692
Manchester.31,UK,Manchester,29.96971995987071
Manchester.32,UK,Manchester,31.207472854605363
Manchester.33,UK,Manchester,26.425194769766073
Manchester.34,UK,Manchester,22.99671884167441
Manchester.35,UK,Manchester,21.577331691906913
Manchester.36,UK,Manchester,22.549668866546792
Manchester.37,UK,Manchester,25.643087650081213
Manchester.38,UK,Manchester,30.212944607736762
