UID,Country,City,Distance
Toronto.1,Canada,Toronto,45.60087504496557
Toronto.2,Canada,Toronto,46.81002730104249
Toronto.3,Canada,Toronto,38.71627371072929
Toronto.4,Canada,Toronto,31.058410949539248
Toronto.5,Canada,Toronto,43.68223230310734
Toronto.6,Canada,Toronto,34.8879231101724
Toronto.7,Canada,Toronto,26.149831594160702
Toronto.8,Canada,Toronto,17.552147882608775
Toronto.9,Canada,Toronto,43.86136180277565
Toronto.10,Canada,Toronto,35.12988898155547
Toronto.11,Canada,Toronto,26.490156847551063
Toronto.12,Canada,Toronto,18.07423373613527
Toronto.13,Canada,Toronto,10.438309505679488
Toronto.14,Canada,Toronto,6.9692132404331755
Toronto.15,Canada,Toronto,12.062873409461128
Toronto.16,Canada,Toronto,47.31005062575818
Toronto.17,Canada,Toronto,39.36740944631062
Toronto.18,Canada,Toronto,31.912166280335178
Toronto.19,Canada,Toronto,25.37759084409578
Toronto.20,Canada,Toronto,20.65673902457098
Toronto.21,Canada,Toronto,19.142178293706944
Toronto.22,Canada,Toronto,21.521816636782262
Toronto.23,Canada,Toronto,26.776809018262863
Toronto.24,Canada,Toronto,33.583467245271585
Toronto.25,Canada,Toronto,46.52134969707517
Toronto.26,Canada,Toronto,40.42035195138664
Toronto.27,Canada,Toronto,35.49827868816779
Toronto.28,Canada,Toronto,32.29869116811357
Toronto.29,Canada,Toronto,31.353440303707718
Toronto.30,Canada,Toronto,32.857665759397804
Toronto.31,Canada,Toronto,36.509851019857926
Toronto.32,Canada,Toronto,41.7500519596763
Toronto.33,Canada,Toronto,46.637026779934324
Toronto.34,Canada,Toronto,44.25482325012627
Toronto.35,Canada,Toronto,43.571010359866314
Toronto.36,Canada,Toronto,44.66366601329706
Toronto.37,Canada,Toronto,47.410120905350176
