UID,Country,City,Aridity_Index
Louisville.1,USA,Louisville,8778
Louisville.2,USA,Louisville,8891
Louisville.3,USA,Louisville,8920
Louisville.4,USA,Louisville,9269
Louisville.5,USA,Louisville,8825
Louisville.6,USA,Louisville,8809
Louisville.7,USA,Louisville,8729
Louisville.8,USA,Louisville,9004
Louisville.9,USA,Louisville,8963
Louisville.10,USA,Louisville,9202
Louisville.11,USA,Louisville,9274
Louisville.12,USA,Louisville,9035
Louisville.13,USA,Louisville,8913
Louisville.14,USA,Louisville,8989
Louisville.15,USA,Louisville,8337
Louisville.16,USA,Louisville,8413
Louisville.17,USA,Louisville,8619
Louisville.18,USA,Louisville,9130
Louisville.19,USA,Louisville,9320
Louisville.20,USA,Louisville,8974
Louisville.21,USA,Louisville,9054
Louisville.22,USA,Louisville,9109
Louisville.23,USA,Louisville,8394
Louisville.24,USA,Louisville,8512
Louisville.25,USA,Louisville,9032
Louisville.26,USA,Louisville,9268
Louisville.27,USA,Louisville,9131
Louisville.28,USA,Louisville,9142
Louisville.29,USA,Louisville,9139
Louisville.30,USA,Louisville,9257
Louisville.31,USA,Louisville,8708
Louisville.32,USA,Louisville,8922
Louisville.33,USA,Louisville,9160
Louisville.34,USA,Louisville,9233
Louisville.35,USA,Louisville,9177
Louisville.36,USA,Louisville,9218
Louisville.37,USA,Louisville,9010
Louisville.38,USA,Louisville,8860
Louisville.39,USA,Louisville,9050
Louisville.40,USA,Louisville,9165
Louisville.41,USA,Louisville,9135
Louisville.42,USA,Louisville,9005
