UID,Country,City,Aridity_Index
Hiroshima.1,Japan,Hiroshima,13847
Hiroshima.2,Japan,Hiroshima,12511
Hiroshima.3,Japan,Hiroshima,14528
Hiroshima.4,Japan,Hiroshima,13174
Hiroshima.5,Japan,Hiroshima,12509
Hiroshima.6,Japan,Hiroshima,12597
Hiroshima.7,Japan,Hiroshima,17238
Hiroshima.8,Japan,Hiroshima,16647
Hiroshima.9,Japan,Hiroshima,14140
Hiroshima.10,Japan,Hiroshima,14764
Hiroshima.11,Japan,Hiroshima,15331
Hiroshima.12,Japan,Hiroshima,12648
Hiroshima.13,Japan,Hiroshima,19831
Hiroshima.14,Japan,Hiroshima,17115
Hiroshima.15,Japan,Hiroshima,16716
Hiroshima.16,Japan,Hiroshima,14197
Hiroshima.17,Japan,Hiroshima,14461
Hiroshima.18,Japan,Hiroshima,14576
Hiroshima.19,Japan,Hiroshima,15231
Hiroshima.20,Japan,Hiroshima,13531
Hiroshima.21,Japan,Hiroshima,13167
Hiroshima.22,Japan,Hiroshima,21230
Hiroshima.23,Japan,Hiroshima,19420
Hiroshima.24,Japan,Hiroshima,17542
Hiroshima.25,Japan,Hiroshima,15853
Hiroshima.26,Japan,Hiroshima,15158
Hiroshima.27,Japan,Hiroshima,14911
Hiroshima.28,Japan,Hiroshima,14755
Hiroshima.29,Japan,Hiroshima,14668
Hiroshima.30,Japan,Hiroshima,13316
Hiroshima.31,Japan,Hiroshima,18560
Hiroshima.32,Japan,Hiroshima,17399
Hiroshima.33,Japan,Hiroshima,16387
Hiroshima.34,Japan,Hiroshima,16141
Hiroshima.35,Japan,Hiroshima,15606
Hiroshima.36,Japan,Hiroshima,14853
Hiroshima.37,Japan,Hiroshima,17469
Hiroshima.38,Japan,Hiroshima,18042
Hiroshima.39,Japan,Hiroshima,17640
Hiroshima.40,Japan,Hiroshima,17294
Hiroshima.41,Japan,Hiroshima,16223
Hiroshima.42,Japan,Hiroshima,15120
