UID,Country,City,Aridity_Index
Almada.1,Portugal,Almada,4818
Almada.2,Portugal,Almada,4683
Almada.3,Portugal,Almada,4776
Almada.4,Portugal,Almada,4876
Almada.5,Portugal,Almada,4714
Almada.6,Portugal,Almada,4694
Almada.7,Portugal,Almada,4665
Almada.8,Portugal,Almada,4681
Almada.9,Portugal,Almada,4798
Almada.10,Portugal,Almada,4787
Almada.11,Portugal,Almada,4705
Almada.12,Portugal,Almada,4634
Almada.13,Portugal,Almada,4594
Almada.14,Portugal,Almada,4692
Almada.15,Portugal,Almada,4663
Almada.16,Portugal,Almada,4914
Almada.17,Portugal,Almada,4698
Almada.18,Portugal,Almada,4625
Almada.19,Portugal,Almada,4632
Almada.20,Portugal,Almada,4573
Almada.21,Portugal,Almada,4596
Almada.22,Portugal,Almada,4919
Almada.23,Portugal,Almada,4709
Almada.24,Portugal,Almada,4819
Almada.25,Portugal,Almada,4936
Almada.26,Portugal,Almada,4959
Almada.27,Portugal,Almada,4790
Almada.28,Portugal,Almada,4907
Almada.29,Portugal,Almada,4820
Almada.30,Portugal,Almada,4764
Almada.31,Portugal,Almada,4670
Almada.32,Portugal,Almada,4638
Almada.33,Portugal,Almada,4998
Almada.34,Portugal,Almada,4989
Almada.35,Portugal,Almada,4873
Almada.36,Portugal,Almada,4771
Almada.37,Portugal,Almada,4773
Almada.38,Portugal,Almada,4693
Almada.39,Portugal,Almada,5178
Almada.40,Portugal,Almada,4882
Almada.41,Portugal,Almada,4722
Almada.42,Portugal,Almada,4719
