UID,Country,City,Aridity_Index
Edmonton.1,Canada,Edmonton,5233
Edmonton.2,Canada,Edmonton,5197
Edmonton.3,Canada,Edmonton,5199
Edmonton.4,Canada,Edmonton,5190
Edmonton.5,Canada,Edmonton,5223
Edmonton.6,Canada,Edmonton,5262
Edmonton.7,Canada,Edmonton,5221
Edmonton.8,Canada,Edmonton,5147
Edmonton.9,Canada,Edmonton,5077
Edmonton.10,Canada,Edmonton,5031
Edmonton.11,Canada,Edmonton,4952
Edmonton.12,Canada,Edmonton,5054
Edmonton.13,Canada,Edmonton,5146
Edmonton.14,Canada,Edmonton,5331
Edmonton.15,Canada,Edmonton,5184
Edmonton.16,Canada,Edmonton,5200
Edmonton.17,Canada,Edmonton,5060
Edmonton.18,Canada,Edmonton,4889
Edmonton.19,Canada,Edmonton,4875
Edmonton.20,Canada,Edmonton,4878
Edmonton.21,Canada,Edmonton,5046
Edmonton.22,Canada,Edmonton,5054
Edmonton.23,Canada,Edmonton,5144
Edmonton.24,Canada,Edmonton,5189
Edmonton.25,Canada,Edmonton,5124
Edmonton.26,Canada,Edmonton,5131
Edmonton.27,Canada,Edmonton,5127
Edmonton.28,Canada,Edmonton,5047
Edmonton.29,Canada,Edmonton,4910
Edmonton.30,Canada,Edmonton,4826
Edmonton.31,Canada,Edmonton,4814
Edmonton.32,Canada,Edmonton,4953
Edmonton.33,Canada,Edmonton,4998
Edmonton.34,Canada,Edmonton,5047
Edmonton.35,Canada,Edmonton,5179
Edmonton.36,Canada,Edmonton,5156
Edmonton.37,Canada,Edmonton,5041
Edmonton.38,Canada,Edmonton,5063
Edmonton.39,Canada,Edmonton,5006
Edmonton.40,Canada,Edmonton,5045
Edmonton.41,Canada,Edmonton,5013
Edmonton.42,Canada,Edmonton,4972
Edmonton.43,Canada,Edmonton,5074
Edmonton.44,Canada,Edmonton,5284
Edmonton.45,Canada,Edmonton,5274
Edmonton.46,Canada,Edmonton,5186
Edmonton.47,Canada,Edmonton,5171
Edmonton.48,Canada,Edmonton,5253
Edmonton.49,Canada,Edmonton,5209
