UID,Country,City,Aridity_Index
Albuquerque.1,USA,Albuquerque,1167
Albuquerque.2,USA,Albuquerque,1136
Albuquerque.3,USA,Albuquerque,1160
Albuquerque.4,USA,Albuquerque,1186
Albuquerque.5,USA,Albuquerque,1186
Albuquerque.6,USA,Albuquerque,1129
Albuquerque.7,USA,Albuquerque,1119
Albuquerque.8,USA,Albuquerque,1171
Albuquerque.9,USA,Albuquerque,1197
Albuquerque.10,USA,Albuquerque,1381
Albuquerque.11,USA,Albuquerque,1278
Albuquerque.12,USA,Albuquerque,1227
Albuquerque.13,USA,Albuquerque,1100
Albuquerque.14,USA,Albuquerque,1108
Albuquerque.15,USA,Albuquerque,1166
Albuquerque.16,USA,Albuquerque,1224
Albuquerque.17,USA,Albuquerque,1363
Albuquerque.18,USA,Albuquerque,1691
Albuquerque.19,USA,Albuquerque,1339
Albuquerque.20,USA,Albuquerque,1274
Albuquerque.21,USA,Albuquerque,1121
Albuquerque.22,USA,Albuquerque,1135
Albuquerque.23,USA,Albuquerque,1181
Albuquerque.24,USA,Albuquerque,1254
Albuquerque.25,USA,Albuquerque,1452
Albuquerque.26,USA,Albuquerque,2609
Albuquerque.27,USA,Albuquerque,1363
Albuquerque.28,USA,Albuquerque,1342
Albuquerque.29,USA,Albuquerque,1154
Albuquerque.30,USA,Albuquerque,1148
Albuquerque.31,USA,Albuquerque,1193
Albuquerque.32,USA,Albuquerque,1287
Albuquerque.33,USA,Albuquerque,1560
Albuquerque.34,USA,Albuquerque,1313
Albuquerque.35,USA,Albuquerque,1216
Albuquerque.36,USA,Albuquerque,1160
Albuquerque.37,USA,Albuquerque,1174
Albuquerque.38,USA,Albuquerque,1245
