UID,Country,City,Aridity_Index
Sapporo.1,Japan,Sapporo,19451
Sapporo.2,Japan,Sapporo,16907
Sapporo.3,Japan,Sapporo,16418
Sapporo.4,Japan,Sapporo,16357
Sapporo.5,Japan,Sapporo,15168
Sapporo.6,Japan,Sapporo,16812
Sapporo.7,Japan,Sapporo,15981
Sapporo.8,Japan,Sapporo,14661
Sapporo.9,Japan,Sapporo,14192
Sapporo.10,Japan,Sapporo,14107
Sapporo.11,Japan,Sapporo,14369
Sapporo.12,Japan,Sapporo,14202
Sapporo.13,Japan,Sapporo,18795
Sapporo.14,Japan,Sapporo,18869
Sapporo.15,Japan,Sapporo,16399
Sapporo.16,Japan,Sapporo,14850
Sapporo.17,Japan,Sapporo,12849
Sapporo.18,Japan,Sapporo,12647
Sapporo.19,Japan,Sapporo,13590
Sapporo.20,Japan,Sapporo,14005
Sapporo.21,Japan,Sapporo,14042
Sapporo.22,Japan,Sapporo,18577
Sapporo.23,Japan,Sapporo,18757
Sapporo.24,Japan,Sapporo,15632
Sapporo.25,Japan,Sapporo,12271
Sapporo.26,Japan,Sapporo,12315
Sapporo.27,Japan,Sapporo,13075
Sapporo.28,Japan,Sapporo,13288
Sapporo.29,Japan,Sapporo,13591
Sapporo.30,Japan,Sapporo,13846
Sapporo.31,Japan,Sapporo,14993
Sapporo.32,Japan,Sapporo,13066
Sapporo.33,Japan,Sapporo,12716
Sapporo.34,Japan,Sapporo,12798
Sapporo.35,Japan,Sapporo,12755
Sapporo.36,Japan,Sapporo,13457
Sapporo.37,Japan,Sapporo,13538
Sapporo.38,Japan,Sapporo,13675
Sapporo.39,Japan,Sapporo,12912
Sapporo.40,Japan,Sapporo,13227
Sapporo.41,Japan,Sapporo,13415
Sapporo.42,Japan,Sapporo,13715
