UID,Country,City,Aridity_Index
Leuven.1,Belgium,Leuven,9262
Leuven.2,Belgium,Leuven,9422
Leuven.3,Belgium,Leuven,9333
Leuven.4,Belgium,Leuven,9296
Leuven.5,Belgium,Leuven,9480
Leuven.6,Belgium,Leuven,9466
Leuven.7,Belgium,Leuven,9023
Leuven.8,Belgium,Leuven,9256
Leuven.9,Belgium,Leuven,9070
Leuven.10,Belgium,Leuven,8955
Leuven.11,Belgium,Leuven,8962
Leuven.12,Belgium,Leuven,9114
Leuven.13,Belgium,Leuven,9420
Leuven.14,Belgium,Leuven,9567
Leuven.15,Belgium,Leuven,9383
Leuven.16,Belgium,Leuven,9036
Leuven.17,Belgium,Leuven,8907
Leuven.18,Belgium,Leuven,9009
Leuven.19,Belgium,Leuven,9145
Leuven.20,Belgium,Leuven,9129
Leuven.21,Belgium,Leuven,9222
Leuven.22,Belgium,Leuven,9238
Leuven.23,Belgium,Leuven,9075
Leuven.24,Belgium,Leuven,8827
Leuven.25,Belgium,Leuven,8675
Leuven.26,Belgium,Leuven,8929
Leuven.27,Belgium,Leuven,8845
Leuven.28,Belgium,Leuven,8977
Leuven.29,Belgium,Leuven,9027
Leuven.30,Belgium,Leuven,8930
Leuven.31,Belgium,Leuven,8846
Leuven.32,Belgium,Leuven,8780
