UID,Country,City,Aridity_Index
Salem.1,USA,Salem,10080
Salem.2,USA,Salem,9433
Salem.3,USA,Salem,9496
Salem.4,USA,Salem,9795
Salem.5,USA,Salem,10624
Salem.6,USA,Salem,9605
Salem.7,USA,Salem,12883
Salem.8,USA,Salem,11359
Salem.9,USA,Salem,9510
Salem.10,USA,Salem,9837
Salem.11,USA,Salem,10864
Salem.12,USA,Salem,11955
Salem.13,USA,Salem,10596
Salem.14,USA,Salem,9628
Salem.15,USA,Salem,9144
Salem.16,USA,Salem,8847
Salem.17,USA,Salem,9052
Salem.18,USA,Salem,10728
Salem.19,USA,Salem,11619
Salem.20,USA,Salem,11498
Salem.21,USA,Salem,10886
Salem.22,USA,Salem,11610
Salem.23,USA,Salem,9877
Salem.24,USA,Salem,8663
Salem.25,USA,Salem,8976
Salem.26,USA,Salem,9271
Salem.27,USA,Salem,10253
Salem.28,USA,Salem,10216
Salem.29,USA,Salem,13588
Salem.30,USA,Salem,9285
Salem.31,USA,Salem,8778
Salem.32,USA,Salem,9078
Salem.33,USA,Salem,9150
Salem.34,USA,Salem,9412
Salem.35,USA,Salem,10804
Salem.36,USA,Salem,9270
Salem.37,USA,Salem,8860
Salem.38,USA,Salem,9075
