UID,Country,City,Aridity_Index
Portland_ME.1,USA,Portland_ME,10856
Portland_ME.2,USA,Portland_ME,10880
Portland_ME.3,USA,Portland_ME,10869
Portland_ME.4,USA,Portland_ME,10808
Portland_ME.5,USA,Portland_ME,10906
Portland_ME.6,USA,Portland_ME,10993
Portland_ME.7,USA,Portland_ME,11143
Portland_ME.8,USA,Portland_ME,11263
Portland_ME.9,USA,Portland_ME,11000
Portland_ME.10,USA,Portland_ME,10848
Portland_ME.11,USA,Portland_ME,10678
Portland_ME.12,USA,Portland_ME,10755
Portland_ME.13,USA,Portland_ME,10858
Portland_ME.14,USA,Portland_ME,11162
Portland_ME.15,USA,Portland_ME,10964
Portland_ME.16,USA,Portland_ME,10904
Portland_ME.17,USA,Portland_ME,10659
Portland_ME.18,USA,Portland_ME,10553
Portland_ME.19,USA,Portland_ME,10577
Portland_ME.20,USA,Portland_ME,11171
Portland_ME.21,USA,Portland_ME,10983
Portland_ME.22,USA,Portland_ME,10917
Portland_ME.23,USA,Portland_ME,10736
Portland_ME.24,USA,Portland_ME,10745
Portland_ME.25,USA,Portland_ME,11103
Portland_ME.26,USA,Portland_ME,11146
Portland_ME.27,USA,Portland_ME,10933
Portland_ME.28,USA,Portland_ME,11026
Portland_ME.29,USA,Portland_ME,11589
Portland_ME.30,USA,Portland_ME,11331
Portland_ME.31,USA,Portland_ME,11437
Portland_ME.32,USA,Portland_ME,11092
Portland_ME.33,USA,Portland_ME,11282
Portland_ME.34,USA,Portland_ME,11258
