UID,Country,City,Aridity_Index
Sacramento.1,USA,Sacramento,2535
Sacramento.2,USA,Sacramento,2520
Sacramento.3,USA,Sacramento,2492
Sacramento.4,USA,Sacramento,2508
Sacramento.5,USA,Sacramento,2605
Sacramento.6,USA,Sacramento,2527
Sacramento.7,USA,Sacramento,2500
Sacramento.8,USA,Sacramento,2524
Sacramento.9,USA,Sacramento,2526
Sacramento.10,USA,Sacramento,2547
Sacramento.11,USA,Sacramento,2613
Sacramento.12,USA,Sacramento,2595
Sacramento.13,USA,Sacramento,2630
Sacramento.14,USA,Sacramento,2538
Sacramento.15,USA,Sacramento,2494
Sacramento.16,USA,Sacramento,2514
Sacramento.17,USA,Sacramento,2537
Sacramento.18,USA,Sacramento,2551
Sacramento.19,USA,Sacramento,2587
Sacramento.20,USA,Sacramento,2596
Sacramento.21,USA,Sacramento,2593
Sacramento.22,USA,Sacramento,2554
Sacramento.23,USA,Sacramento,2532
Sacramento.24,USA,Sacramento,2550
Sacramento.25,USA,Sacramento,2532
Sacramento.26,USA,Sacramento,2583
Sacramento.27,USA,Sacramento,2603
Sacramento.28,USA,Sacramento,2604
Sacramento.29,USA,Sacramento,2582
Sacramento.30,USA,Sacramento,2571
Sacramento.31,USA,Sacramento,2526
Sacramento.32,USA,Sacramento,2522
Sacramento.33,USA,Sacramento,2529
Sacramento.34,USA,Sacramento,2568
Sacramento.35,USA,Sacramento,2603
Sacramento.36,USA,Sacramento,2586
Sacramento.37,USA,Sacramento,2540
Sacramento.38,USA,Sacramento,2518
Sacramento.39,USA,Sacramento,2506
Sacramento.40,USA,Sacramento,2534
Sacramento.41,USA,Sacramento,2603
Sacramento.42,USA,Sacramento,2553
Sacramento.43,USA,Sacramento,2559
Sacramento.44,USA,Sacramento,2616
