UID,Country,City,Aridity_Index
Providence.1,USA,Providence,10543
Providence.2,USA,Providence,10197
Providence.3,USA,Providence,0
Providence.4,USA,Providence,10674
Providence.5,USA,Providence,10432
Providence.6,USA,Providence,9962
Providence.7,USA,Providence,9888
Providence.8,USA,Providence,0
Providence.9,USA,Providence,10342
Providence.10,USA,Providence,11000
Providence.11,USA,Providence,11126
Providence.12,USA,Providence,10477
Providence.13,USA,Providence,9713
Providence.14,USA,Providence,9509
Providence.15,USA,Providence,9723
Providence.16,USA,Providence,10125
Providence.17,USA,Providence,10394
Providence.18,USA,Providence,11070
Providence.19,USA,Providence,11002
Providence.20,USA,Providence,10532
Providence.21,USA,Providence,9898
Providence.22,USA,Providence,9679
Providence.23,USA,Providence,9609
Providence.24,USA,Providence,10311
Providence.25,USA,Providence,10589
Providence.26,USA,Providence,11206
Providence.27,USA,Providence,10860
Providence.28,USA,Providence,10667
Providence.29,USA,Providence,10543
Providence.30,USA,Providence,10033
Providence.31,USA,Providence,9783
Providence.32,USA,Providence,10231
Providence.33,USA,Providence,10578
Providence.34,USA,Providence,10992
Providence.35,USA,Providence,10976
Providence.36,USA,Providence,10693
Providence.37,USA,Providence,10480
Providence.38,USA,Providence,10362
Providence.39,USA,Providence,10225
