UID,Country,City,Aridity_Index
Zurich.1,Switzerland,Zurich,13226
Zurich.2,Switzerland,Zurich,13878
Zurich.3,Switzerland,Zurich,14766
Zurich.4,Switzerland,Zurich,14688
Zurich.5,Switzerland,Zurich,13170
Zurich.6,Switzerland,Zurich,12895
Zurich.7,Switzerland,Zurich,13298
Zurich.8,Switzerland,Zurich,14287
Zurich.9,Switzerland,Zurich,13430
Zurich.10,Switzerland,Zurich,12941
Zurich.11,Switzerland,Zurich,14945
Zurich.12,Switzerland,Zurich,13374
Zurich.13,Switzerland,Zurich,13445
Zurich.14,Switzerland,Zurich,13632
Zurich.15,Switzerland,Zurich,13461
Zurich.16,Switzerland,Zurich,14066
Zurich.17,Switzerland,Zurich,13553
Zurich.18,Switzerland,Zurich,12838
Zurich.19,Switzerland,Zurich,13058
Zurich.20,Switzerland,Zurich,12851
Zurich.21,Switzerland,Zurich,12550
Zurich.22,Switzerland,Zurich,12080
Zurich.23,Switzerland,Zurich,12240
Zurich.24,Switzerland,Zurich,11780
Zurich.25,Switzerland,Zurich,11933
Zurich.26,Switzerland,Zurich,12129
Zurich.27,Switzerland,Zurich,12651
Zurich.28,Switzerland,Zurich,13349
Zurich.29,Switzerland,Zurich,13092
Zurich.30,Switzerland,Zurich,13335
Zurich.31,Switzerland,Zurich,11803
Zurich.32,Switzerland,Zurich,11429
Zurich.33,Switzerland,Zurich,12058
Zurich.34,Switzerland,Zurich,12312
Zurich.35,Switzerland,Zurich,12101
Zurich.36,Switzerland,Zurich,12118
Zurich.37,Switzerland,Zurich,11663
Zurich.38,Switzerland,Zurich,11637
Zurich.39,Switzerland,Zurich,11429
