UID,Country,City,Aridity_Index
Chicago.1,USA,Chicago,8379
Chicago.2,USA,Chicago,8649
Chicago.3,USA,Chicago,8805
Chicago.4,USA,Chicago,8956
Chicago.5,USA,Chicago,8798
Chicago.6,USA,Chicago,7962
Chicago.7,USA,Chicago,8025
Chicago.8,USA,Chicago,8305
Chicago.9,USA,Chicago,8499
Chicago.10,USA,Chicago,8562
Chicago.11,USA,Chicago,8543
Chicago.12,USA,Chicago,8546
Chicago.13,USA,Chicago,8723
Chicago.14,USA,Chicago,8786
Chicago.15,USA,Chicago,8009
Chicago.16,USA,Chicago,7995
Chicago.17,USA,Chicago,7904
Chicago.18,USA,Chicago,8311
Chicago.19,USA,Chicago,8125
Chicago.20,USA,Chicago,8041
Chicago.21,USA,Chicago,7961
Chicago.22,USA,Chicago,8943
Chicago.23,USA,Chicago,8769
Chicago.24,USA,Chicago,8159
Chicago.25,USA,Chicago,8160
Chicago.26,USA,Chicago,7881
Chicago.27,USA,Chicago,7883
Chicago.28,USA,Chicago,7930
Chicago.29,USA,Chicago,8157
Chicago.30,USA,Chicago,8199
Chicago.31,USA,Chicago,8062
Chicago.32,USA,Chicago,7742
Chicago.33,USA,Chicago,7749
Chicago.34,USA,Chicago,7731
Chicago.35,USA,Chicago,8221
Chicago.36,USA,Chicago,8106
Chicago.37,USA,Chicago,7843
Chicago.38,USA,Chicago,7697
Chicago.39,USA,Chicago,8022
Chicago.40,USA,Chicago,8062
Chicago.41,USA,Chicago,8186
Chicago.42,USA,Chicago,7841
Chicago.43,USA,Chicago,8404
