Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Salem,44.8011863754578,-123.0711989419874
USA,Salem,44.94566229202127,-122.91263603785868
USA,Salem,45.03818767454211,-123.18491804317601
USA,Salem,44.79772192962355,-122.9927225594208
USA,Salem,44.769727112031546,-123.00829799930818
USA,Salem,44.89779378192195,-122.89337270421213
USA,Salem,44.843291067614324,-123.04959810223295
USA,Salem,44.950671351112575,-122.78018772961187
USA,Salem,44.94842775933208,-123.16681879109558
USA,Salem,44.82451983178673,-122.83821305698264
USA,Salem,45.04304190224331,-123.20866326094246
USA,Salem,45.07014817108334,-123.07096827511532
USA,Salem,44.92795139320405,-123.2087815656544
USA,Salem,44.90151228448818,-123.12036262037641
USA,Salem,44.89925125222057,-123.04512701510237
USA,Salem,44.99775787214469,-123.14683537218502
USA,Salem,45.06003489493003,-123.0089401910715
USA,Salem,44.92757919261632,-123.1394555203059
USA,Salem,44.893659629220174,-123.08387426968399
USA,Salem,44.98268432868879,-123.23334893751941
USA,Salem,44.79812849782123,-123.1606346879284
USA,Salem,44.90184148444626,-123.31235938730917
USA,Salem,44.93073096515387,-122.93271778393192
USA,Salem,45.06233758690311,-122.9064364398105
USA,Salem,45.080644692146315,-122.98182272663365
USA,Salem,44.819128768581656,-123.16529289690786
USA,Salem,44.85008304424858,-123.12033056770107
USA,Salem,44.93652061401946,-122.7917183358401
USA,Salem,44.90417221007751,-123.05757207637114
USA,Salem,45.030355411108935,-123.24473642479444
USA,Salem,44.762401010039305,-122.9226799988466
USA,Salem,44.77843917923496,-123.20253285724624
USA,Salem,45.089796121815446,-123.20632819061706
USA,Salem,45.00266934262864,-123.12165581930624
USA,Salem,44.947969388965404,-123.0317940794532
USA,Salem,44.76254950831141,-123.14281575386539
USA,Salem,44.9696671447268,-123.062375655508
USA,Salem,44.866222725616836,-123.12955009842224
USA,Salem,44.89183853260963,-123.19384661427183
USA,Salem,45.03206059848824,-123.15787626752947
