Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Charlotte,35.36972345616094,-80.51060138210829
USA,Charlotte,35.22220035451738,-81.23695804480342
USA,Charlotte,35.42447868289818,-80.83286347340925
USA,Charlotte,35.04512283502049,-80.57708503839554
USA,Charlotte,35.11858134791894,-81.04916736764957
USA,Charlotte,35.31962642749346,-80.55031345287303
USA,Charlotte,35.40234506713871,-80.75374532766426
USA,Charlotte,35.28054958058748,-80.86494889847484
USA,Charlotte,35.33184137680224,-80.60363572928443
USA,Charlotte,35.35143482619836,-80.45585829798378
USA,Charlotte,35.257142718237205,-80.97763035389696
USA,Charlotte,35.45846327002376,-81.1405314915551
USA,Charlotte,35.00862274780143,-80.72331141552468
USA,Charlotte,35.0792857830785,-80.50084704477753
USA,Charlotte,35.069264846259834,-81.19824141988902
USA,Charlotte,35.336497072753204,-80.86494100735659
USA,Charlotte,35.359671815153234,-81.03798961640841
USA,Charlotte,35.42708862178929,-80.84044157140748
USA,Charlotte,35.33544487031326,-81.10800785430652
USA,Charlotte,35.22227022491379,-81.1609702421874
USA,Charlotte,35.232752614928216,-81.11026165382985
USA,Charlotte,35.32736632387954,-81.1689503123069
USA,Charlotte,35.17187308022673,-80.75571486939836
USA,Charlotte,35.13045461043991,-80.72172613686367
USA,Charlotte,34.96176160381094,-81.09614694041518
USA,Charlotte,35.01675848995208,-80.67843945484711
USA,Charlotte,35.11370334737247,-80.78284142783217
USA,Charlotte,35.27235262095299,-80.99151497812586
USA,Charlotte,35.05367393571154,-80.95276807933091
USA,Charlotte,35.06937644998999,-81.2170089825261
USA,Charlotte,35.13218065379331,-80.56912757835619
USA,Charlotte,35.340839305020374,-80.74467365447896
USA,Charlotte,35.06796855697798,-80.92177889123073
USA,Charlotte,35.24525081585821,-81.15703709897555
USA,Charlotte,35.0536561775181,-81.20171280364514
USA,Charlotte,35.12432910128157,-80.84262921777027
USA,Charlotte,35.41793697619478,-80.82136887816876
USA,Charlotte,35.317901115008546,-81.03141574366404
USA,Charlotte,35.08808288465828,-80.64665035560675
USA,Charlotte,34.92368115981014,-80.81615761639523
