Country,City,Random_Point_Latitude,Random_Point_Longitude
Canada,Orangeville,43.88076856959777,-80.07693907789479
Canada,Orangeville,43.95356375839825,-80.08721608852872
Canada,Orangeville,43.86566293075794,-80.11772077432272
Canada,Orangeville,43.95479309388369,-80.12162316465084
Canada,Orangeville,43.871484926614414,-80.09580450266051
Canada,Orangeville,43.88342947729628,-80.09032935852427
Canada,Orangeville,43.90428837883368,-80.09085691585113
Canada,Orangeville,43.94010789842781,-80.16556200278951
Canada,Orangeville,43.918378667448344,-80.0479195127062
Canada,Orangeville,43.90346790843291,-80.10241013846729
Canada,Orangeville,43.8666334873878,-80.13261934890885
Canada,Orangeville,43.908207691426796,-80.05607072026883
Canada,Orangeville,43.919354631630625,-80.1337933020776
Canada,Orangeville,43.950994220265386,-80.1572647410966
Canada,Orangeville,43.94814693706742,-80.09019533117998
Canada,Orangeville,43.89758401744731,-80.04160521145711
Canada,Orangeville,43.952326527668326,-80.08481557676107
Canada,Orangeville,43.930672196465146,-80.16892007589918
Canada,Orangeville,43.90006652719386,-80.0792892916696
Canada,Orangeville,43.88231409475268,-80.03130167576467
Canada,Orangeville,43.91311857899453,-80.09492142171109
Canada,Orangeville,43.962877799808005,-80.14854856929452
Canada,Orangeville,43.90315426176298,-80.11154011206358
Canada,Orangeville,43.89766674288697,-80.12846116302624
Canada,Orangeville,43.872004301952856,-80.08632473192002
Canada,Orangeville,43.93080014118749,-80.1781635995129
Canada,Orangeville,43.96264831841985,-80.05103573329482
Canada,Orangeville,43.95094415184651,-80.14535880982935
Canada,Orangeville,43.91311488704582,-80.15787406410146
Canada,Orangeville,43.91951772873071,-80.17348014434057
