Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Memphis,34.99910006879959,-90.11022118959141
USA,Memphis,35.131276988451255,-90.13555557314659
USA,Memphis,35.293553619737814,-90.08763011547073
USA,Memphis,35.03522795659917,-90.177421216152
USA,Memphis,35.21141257569805,-89.99297467568911
USA,Memphis,35.06770606851238,-90.1333922068432
USA,Memphis,35.07310609079974,-90.06719409283893
USA,Memphis,35.082858755769564,-89.92880719014113
USA,Memphis,35.16270019196545,-90.15078378313176
USA,Memphis,35.280578468969736,-90.11431324535378
USA,Memphis,35.167236955164675,-89.86581453255579
USA,Memphis,35.09062803006415,-89.89726018782453
USA,Memphis,35.13877449171805,-89.98147510750152
USA,Memphis,35.006269721463035,-90.01346478620766
USA,Memphis,35.117929138342156,-89.97817849950229
USA,Memphis,35.21663385926651,-90.19480234573956
USA,Memphis,35.10036816294269,-90.00307629257466
USA,Memphis,35.1524111212893,-90.18400539714435
USA,Memphis,35.02560955389713,-89.954173684495
USA,Memphis,35.177946989393334,-90.10858965590876
USA,Memphis,35.17431953684163,-90.1604296216303
USA,Memphis,35.065636907433756,-90.0570434768802
USA,Memphis,35.0541642080843,-89.97741539150371
USA,Memphis,35.12455792467321,-90.0561110515899
USA,Memphis,35.113968670424406,-90.0504538360384
USA,Memphis,35.2372439097452,-89.89588858972371
USA,Memphis,35.16357652138463,-90.05180839797887
USA,Memphis,35.11202016999037,-89.98205331829375
USA,Memphis,35.03804997515315,-89.95381758692508
USA,Memphis,35.23002392006474,-90.12015649982459
USA,Memphis,35.04526635257048,-90.13108431796472
USA,Memphis,35.0963108523563,-89.87509440406639
USA,Memphis,35.02887357411221,-90.12561527977834
USA,Memphis,35.20592762400132,-89.93292970122074
USA,Memphis,35.14167184809271,-90.06419164768334
USA,Memphis,35.07188787067947,-90.15422738294356
USA,Memphis,35.18154538827961,-90.05183224578904
USA,Memphis,35.250558273137656,-90.05662919108332
USA,Memphis,35.1377682032609,-90.22061238706377
USA,Memphis,35.150461409780625,-90.03429877855535
USA,Memphis,35.03273401732125,-90.09184521897694
USA,Memphis,35.20442610693975,-90.16845108485454
USA,Memphis,35.13924886966218,-90.22310033502647
USA,Memphis,35.01938897433588,-89.98099948722067
USA,Memphis,35.09915404879288,-89.9406201421071
USA,Memphis,35.14000408898488,-90.09343445165646
USA,Memphis,35.11320018314506,-90.15407505848037
USA,Memphis,35.07176239129115,-89.97144799744663
USA,Memphis,35.04684570150024,-90.0391040303653
USA,Memphis,35.12706732998172,-90.14567397672778
