Country,City,Random_Point_Latitude,Random_Point_Longitude
Australia,Melbourne,-37.63074939211584,145.36132278415863
Australia,Melbourne,-38.12266597181393,145.07263572278757
Australia,Melbourne,-38.19039327604664,144.84544787455437
Australia,Melbourne,-37.61492655711407,145.34789609940142
Australia,Melbourne,-37.83919535838277,144.43587835800471
Australia,Melbourne,-37.96804000214364,144.9338267495516
Australia,Melbourne,-37.42168675816171,145.28367948489642
Australia,Melbourne,-37.98531214291351,145.2197878854465
Australia,Melbourne,-38.02961339806452,145.12769796674075
Australia,Melbourne,-37.891139619973835,144.91867858474285
Australia,Melbourne,-37.59224675577812,145.30842387402618
Australia,Melbourne,-38.010539911095556,144.41073427667064
Australia,Melbourne,-37.70486267040345,145.25014818038207
Australia,Melbourne,-38.193543166255324,145.32532529986415
Australia,Melbourne,-37.50421080739713,144.54198937930406
Australia,Melbourne,-37.841377620772676,144.94905752625982
Australia,Melbourne,-37.57897454207621,145.14466404837665
Australia,Melbourne,-38.09709257704506,144.7992819393087
Australia,Melbourne,-37.924584133749626,145.0193402874818
Australia,Melbourne,-38.202647576666436,144.63916712603734
Australia,Melbourne,-37.616004620742366,145.4564612562699
Australia,Melbourne,-37.68100062144505,144.65688542460552
Australia,Melbourne,-37.798595448707665,144.45271498555957
Australia,Melbourne,-37.94808558585298,145.07091525813382
Australia,Melbourne,-37.41139369919233,145.13160462147079
Australia,Melbourne,-38.02115651687174,144.78367330362002
Australia,Melbourne,-37.40913452595286,145.16013683052873
Australia,Melbourne,-37.857599606613384,145.55211133794293
Australia,Melbourne,-37.59378607514557,144.82342323252448
Australia,Melbourne,-38.27059194282054,144.79461840401805
Australia,Melbourne,-37.73936932305065,145.55683648721782
Australia,Melbourne,-37.85757124654513,145.47720262834122
Australia,Melbourne,-38.0830978618658,144.70988164262025
Australia,Melbourne,-37.69261999702289,144.5106242505565
Australia,Melbourne,-38.06490263953605,145.30543206003037
Australia,Melbourne,-37.5863122404754,145.15869079921006
Australia,Melbourne,-37.73901609273269,144.70155195564777
Australia,Melbourne,-37.419460857841855,144.77383146806866
Australia,Melbourne,-38.008299856534066,144.89386691346678
Australia,Melbourne,-38.039910432814196,144.6692504453541
Australia,Melbourne,-37.86502758900998,145.37860802462885
Australia,Melbourne,-37.97428403882536,144.49257910355433
Australia,Melbourne,-37.79183877163002,145.17030538771647
Australia,Melbourne,-37.77329931110133,145.0694497219504
Australia,Melbourne,-37.98864304030962,144.6222862025885
