Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Athens,34.05629455129653,-83.5131416614234
USA,Athens,33.89175790081513,-83.39263095468718
USA,Athens,33.866890362892654,-83.42654183462152
USA,Athens,33.93270872611174,-83.40314459356338
USA,Athens,34.029911085557586,-83.25969476351506
USA,Athens,33.96599875426148,-83.56556703407841
USA,Athens,34.02047915934804,-83.33544616877795
USA,Athens,33.833724762508545,-83.37937429543966
USA,Athens,33.806400707719824,-83.37951898136275
USA,Athens,33.92141657613349,-83.26013316729843
USA,Athens,33.84036375490137,-83.4652217369676
USA,Athens,33.89500426093736,-83.33793353247904
USA,Athens,33.81333239801682,-83.38603993274226
USA,Athens,33.838557110864336,-83.34230144362137
USA,Athens,33.92157333538583,-83.3459622255961
USA,Athens,33.82768161919585,-83.32453280711864
USA,Athens,33.91227838363794,-83.45671096149738
USA,Athens,34.04175902882081,-83.41004843319782
USA,Athens,33.9511455020314,-83.42100400578559
USA,Athens,33.81018632839316,-83.36233027907049
USA,Athens,34.06695058325071,-83.47030530261435
USA,Athens,33.83802459608764,-83.4631296140316
USA,Athens,34.02553714971007,-83.4737264337847
USA,Athens,33.891696414222835,-83.34868014156021
USA,Athens,33.948833046706305,-83.32363843744037
USA,Athens,34.047326166804126,-83.3107709092603
USA,Athens,33.88254888425121,-83.40203484625195
USA,Athens,34.0423248028018,-83.23669465084464
