Country,City,Random_Point_Latitude,Random_Point_Longitude
Canada,Moncton,46.11321650608628,-64.78335011917706
Canada,Moncton,46.14778122526754,-64.79085068375997
Canada,Moncton,46.1302265002308,-64.82298683714511
Canada,Moncton,46.05242047773471,-64.7223921033985
Canada,Moncton,46.0198684931464,-64.7680165979869
Canada,Moncton,46.13895299679293,-64.71917879207619
Canada,Moncton,46.05397276000901,-64.82063808494004
Canada,Moncton,46.142487124110325,-64.79852640076743
Canada,Moncton,46.08402494838333,-64.71422891228417
Canada,Moncton,46.0075567719047,-64.78495057380744
Canada,Moncton,46.12651605009714,-64.71404146036132
Canada,Moncton,46.07235371741733,-64.79323245526697
Canada,Moncton,46.06695990377141,-64.67002373744147
Canada,Moncton,46.04675181761765,-64.67803889763002
Canada,Moncton,46.06577449386401,-64.78616786297069
Canada,Moncton,46.1403202377021,-64.84159145838258
Canada,Moncton,46.12546922806057,-64.68930162111948
Canada,Moncton,46.0354757826649,-64.78053192256498
Canada,Moncton,46.09346983704673,-64.86596050575835
Canada,Moncton,46.02388231456079,-64.71973427028603
Canada,Moncton,46.10258686635108,-64.7156533480467
Canada,Moncton,46.11074708190638,-64.80396179153533
Canada,Moncton,46.07601011701782,-64.7754726611307
Canada,Moncton,46.04094775774793,-64.82224781650125
Canada,Moncton,46.03175031502597,-64.7503208933111
Canada,Moncton,46.14484507941907,-64.81104172740096
Canada,Moncton,46.0777068270418,-64.67299184067463
Canada,Moncton,46.14486136720266,-64.7404788820538
Canada,Moncton,46.08644498294589,-64.8636579087314
Canada,Moncton,46.14194833702419,-64.81211515253437
Canada,Moncton,46.11954101645141,-64.68379050758703
Canada,Moncton,46.05574554400459,-64.70317100859852
Canada,Moncton,46.07536716830256,-64.75059298524606
Canada,Moncton,46.085396238744636,-64.74527816766349
Canada,Moncton,46.05091030191041,-64.69860678005028
Canada,Moncton,46.05680115292967,-64.84600841537969
Canada,Moncton,46.05267768201809,-64.86358744985877
Canada,Moncton,46.02897424622323,-64.69875356859758
Canada,Moncton,46.14435790768189,-64.86115403997768
Canada,Moncton,46.143656636456186,-64.77321595078695
