Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Norfolk,36.70129946956717,-76.32926812519176
USA,Norfolk,36.740645869704736,-76.59800822834512
USA,Norfolk,36.96879351539007,-76.0227284078938
USA,Norfolk,36.982244283330935,-76.12698467342508
USA,Norfolk,37.09725142538579,-76.38337722257229
USA,Norfolk,37.12303167552058,-76.50164239648176
USA,Norfolk,36.808631777106484,-76.65477089180526
USA,Norfolk,36.95247206569932,-76.3737964721612
USA,Norfolk,36.89573865932283,-76.61136612766009
USA,Norfolk,36.60668727284502,-76.0248697131312
USA,Norfolk,36.88845194147384,-76.36422244476404
USA,Norfolk,36.62062435526619,-76.17200291458776
USA,Norfolk,36.96523604480503,-76.48148966548338
USA,Norfolk,36.673026076537084,-76.4991016570878
USA,Norfolk,37.093651992276826,-76.49600594035287
USA,Norfolk,36.83562453726994,-76.16340096511121
USA,Norfolk,37.06186208910328,-76.18474533967982
USA,Norfolk,36.65183748527274,-76.11766435560672
USA,Norfolk,36.59594340067846,-76.24725606878899
USA,Norfolk,36.75908097249805,-76.0416875904597
USA,Norfolk,36.8778555200695,-76.63122686105427
USA,Norfolk,37.09613047463821,-76.082096414572
USA,Norfolk,37.13313077469088,-76.44550026320945
USA,Norfolk,36.76005916746205,-76.61121385129725
USA,Norfolk,36.88735834612977,-76.58918688218972
USA,Norfolk,36.750053604541954,-76.27171454014118
USA,Norfolk,36.814240480599715,-76.02937581906517
USA,Norfolk,36.69782282395369,-76.26436504924868
USA,Norfolk,36.980787554670684,-75.9667599573904
USA,Norfolk,36.90708867704257,-76.40469037439368
USA,Norfolk,37.14172222319697,-76.19727154364217
USA,Norfolk,36.96601901587439,-76.24950546387545
USA,Norfolk,36.82604865565269,-76.16025920395262
USA,Norfolk,36.69423569985529,-76.18943713937351
USA,Norfolk,36.71079495594335,-76.49562827481694
USA,Norfolk,36.594162979991864,-76.16298741111424
USA,Norfolk,36.96605150135967,-76.28213518309407
USA,Norfolk,36.81069689623175,-76.52866762415947
USA,Norfolk,37.124990408658476,-76.3910174879431
USA,Norfolk,36.77570362010927,-75.9420847951231
USA,Norfolk,36.765193184420696,-76.33139444930256
USA,Norfolk,36.65626644269104,-76.31347020619631
USA,Norfolk,36.80271404572687,-76.18406216903048
USA,Norfolk,36.880173616694705,-76.04013582359012
USA,Norfolk,36.99785938000265,-75.95932582949551
USA,Norfolk,36.75994637120342,-76.15763276975694
USA,Norfolk,36.71264387828302,-76.54136075198224
USA,Norfolk,36.817492991971825,-76.10319343977103
USA,Norfolk,36.85238747972139,-75.89589338720971
USA,Norfolk,37.14898318577525,-76.28516116619306
USA,Norfolk,36.69823463128792,-76.61335233225553
USA,Norfolk,36.67359466790672,-76.02766533382666
USA,Norfolk,36.85361578413233,-76.20531170758223
USA,Norfolk,36.99251685835699,-76.40664259564342
USA,Norfolk,36.874274426453546,-76.25533930363349
USA,Norfolk,36.79197928267471,-76.08273697477915
USA,Norfolk,36.93882197718137,-75.98047852513554
USA,Norfolk,37.05616971516799,-76.31675958163578
USA,Norfolk,36.92744165540872,-76.23096285313976
USA,Norfolk,36.950391614430984,-76.37188548887308
USA,Norfolk,36.93336016907786,-76.61154079318966
USA,Norfolk,36.856298697981536,-76.22821290067614
USA,Norfolk,36.6487932659831,-76.23049763817848
USA,Norfolk,36.68286162311385,-76.05842096471046
USA,Norfolk,36.740104434502165,-76.66507867046323
USA,Norfolk,36.77891861677008,-76.02580506332752
USA,Norfolk,36.79755655401335,-76.10243811072526
