Country,City,Random_Point_Latitude,Random_Point_Longitude
Germany,Muenster,51.931863813595854,7.736190704431732
Germany,Muenster,51.94138888063264,7.740578110380155
Germany,Muenster,51.99386757604644,7.4981102228106655
Germany,Muenster,51.95736260658987,7.670290885084357
Germany,Muenster,51.91759248425014,7.566060923488357
Germany,Muenster,51.89236110071036,7.537182010637815
Germany,Muenster,51.936617829419916,7.7593313618427
Germany,Muenster,51.97025101186818,7.542291465472704
Germany,Muenster,51.973076694203996,7.682486107221258
Germany,Muenster,51.914337637611546,7.6914614550121945
Germany,Muenster,52.00130087663099,7.668434378859007
Germany,Muenster,51.89096846656897,7.716898561053181
Germany,Muenster,51.99751014252603,7.70544402008494
Germany,Muenster,51.90946427982853,7.598070796417431
Germany,Muenster,52.00664089307403,7.694321776668303
Germany,Muenster,51.9351047848115,7.717742984030509
Germany,Muenster,51.97169470159974,7.6201088093819616
Germany,Muenster,51.99437663249165,7.653704370226193
Germany,Muenster,52.03277549765348,7.638585382399423
Germany,Muenster,52.03986350781933,7.548346362819842
Germany,Muenster,51.99330595343049,7.55741008814265
Germany,Muenster,51.988010794567934,7.573421848902668
Germany,Muenster,51.89901491436474,7.703065080978028
Germany,Muenster,51.88449290139125,7.667867028127942
Germany,Muenster,51.90885821680203,7.649483932867908
Germany,Muenster,52.029339303451124,7.530645035000244
Germany,Muenster,51.89622499301809,7.532226739205983
Germany,Muenster,51.87850668872574,7.637213311480581
Germany,Muenster,51.964509527599475,7.516552620040186
Germany,Muenster,51.92752676047035,7.72910928637599
Germany,Muenster,51.932466931755634,7.5291352964786915
Germany,Muenster,52.01272032854226,7.702957799983029
Germany,Muenster,51.885801925570945,7.624484154558652
Germany,Muenster,51.98520116797632,7.645981169120188
Germany,Muenster,52.02790102092144,7.596485045835538
Germany,Muenster,52.03850836385,7.666793703644325
Germany,Muenster,51.908910816897446,7.697185719158545
Germany,Muenster,52.038383620320396,7.67938251105031
Germany,Muenster,51.884921025250755,7.640482382305528
Germany,Muenster,52.03403670559586,7.653604290886569
