Country,City,Random_Point_Latitude,Random_Point_Longitude
Poland,Warsaw,52.332071399671676,20.976200234773096
Poland,Warsaw,52.41959282718482,20.78615384013774
Poland,Warsaw,51.99996127497601,21.02144908565363
Poland,Warsaw,52.199720943650384,20.732636669896632
Poland,Warsaw,52.17969664146779,21.15255245090395
Poland,Warsaw,52.08991984776101,21.29840149461461
Poland,Warsaw,52.252935963696814,21.030918328627944
Poland,Warsaw,52.042609375059456,21.124735436721
Poland,Warsaw,52.27070738766734,20.796201604412797
Poland,Warsaw,52.13770373893688,21.084551385526183
Poland,Warsaw,52.268993077495004,20.733037122916613
Poland,Warsaw,52.24953234142858,21.04170297938782
Poland,Warsaw,52.275429200137566,20.95692705124673
Poland,Warsaw,52.36513258620904,21.078284583610394
Poland,Warsaw,52.056176960943546,21.26890270189039
Poland,Warsaw,52.19974019277047,20.6826688943768
Poland,Warsaw,52.23864479439383,21.297500784455618
Poland,Warsaw,52.024336252199994,20.86356573335147
Poland,Warsaw,52.334139565992146,20.677422154644887
Poland,Warsaw,52.14248192375597,21.133336999453388
Poland,Warsaw,52.40584770751547,21.187085456789195
Poland,Warsaw,52.021485645700515,20.81599475467693
Poland,Warsaw,52.08388530663708,21.120775606794766
Poland,Warsaw,52.37851402043724,21.16082479716533
Poland,Warsaw,52.26022260945932,20.790580401173116
Poland,Warsaw,52.315055679311506,20.973924158268588
Poland,Warsaw,52.23606317536968,20.881760792838428
Poland,Warsaw,52.18534445938934,20.954917172181066
Poland,Warsaw,52.227444633853885,21.21991137930886
Poland,Warsaw,52.46578330556048,20.98939946799415
Poland,Warsaw,52.16879364602155,21.186135251842135
Poland,Warsaw,52.27343170790246,21.355654551766595
Poland,Warsaw,52.4137082010243,21.03908235365414
Poland,Warsaw,52.36851465306567,20.804895529483257
Poland,Warsaw,52.35371716777392,21.061648988545457
Poland,Warsaw,52.28044033803012,21.40649647296258
Poland,Warsaw,52.26426445879416,21.05081295326121
Poland,Warsaw,52.15945046074752,21.40010872499973
Poland,Warsaw,52.21664702861172,21.216492705317034
Poland,Warsaw,52.238719973791646,21.3963675215697
Poland,Warsaw,52.423403882647264,21.047214703168812
Poland,Warsaw,52.05281087217269,21.094979847459996
Poland,Warsaw,52.417299484521976,20.91055522296116
Poland,Warsaw,52.00033998409342,20.98669380536224
Poland,Warsaw,52.2333462037139,21.05732800133743
Poland,Warsaw,52.35483140652152,21.165188030470908
Poland,Warsaw,52.28533799355274,21.2665306971036
Poland,Warsaw,52.1457237858925,21.32488170178047
Poland,Warsaw,52.005208309275865,21.120633804166374
Poland,Warsaw,52.10993302730524,21.362487467331412
Poland,Warsaw,52.44997331080691,21.068652850998856
