Country,City,Random_Point_Latitude,Random_Point_Longitude
Australia,Sydney,-33.7016680109583,150.88250704499126
Australia,Sydney,-34.021092867621576,151.03998617126015
Australia,Sydney,-34.00180493598649,150.8910563024659
Australia,Sydney,-33.8492902549872,151.01607465310184
Australia,Sydney,-33.97028957098118,150.77174703703483
Australia,Sydney,-33.78631039573478,151.00837884307413
Australia,Sydney,-33.99059528916914,150.96843748688178
Australia,Sydney,-33.975469503394805,150.8023422720266
Australia,Sydney,-33.724836677486294,150.72813398030146
Australia,Sydney,-33.67435055637216,151.1226974867057
Australia,Sydney,-33.97497945809758,151.02473654255078
Australia,Sydney,-33.841653489961104,150.98123435845753
Australia,Sydney,-33.71321125202948,151.20112422541473
Australia,Sydney,-33.69175073669397,151.07096545594695
Australia,Sydney,-33.59552109658175,151.1171074198528
Australia,Sydney,-34.029228742097615,151.00826199853768
Australia,Sydney,-33.88265992654623,150.98541986537523
Australia,Sydney,-34.04659491056436,151.04843314667346
Australia,Sydney,-33.6491236369515,150.8603315267255
Australia,Sydney,-33.703683566161985,150.81398212102073
Australia,Sydney,-33.72948508082579,151.03854047859923
Australia,Sydney,-33.96458691972923,150.94828383375454
Australia,Sydney,-33.92930972890492,151.0525712271667
Australia,Sydney,-33.57996517690835,151.05713323430592
Australia,Sydney,-33.93516299888141,151.27371376396843
Australia,Sydney,-33.81781978842857,150.8948455193909
Australia,Sydney,-33.770539006571866,151.17716291215177
Australia,Sydney,-34.005272842433385,150.8585428077834
Australia,Sydney,-33.79787767653462,151.09245799307573
Australia,Sydney,-33.879763654616866,151.29343906582372
Australia,Sydney,-33.77026932385285,150.9693441116688
Australia,Sydney,-33.66480462651247,151.19023287588996
Australia,Sydney,-33.62994475787693,151.0298022310783
Australia,Sydney,-33.75163658247841,150.87275444160255
Australia,Sydney,-33.83409053189451,150.88807094815192
Australia,Sydney,-33.84613474856006,150.95526461457175
Australia,Sydney,-33.623177656411784,151.16122254119705
Australia,Sydney,-33.61345880799799,151.1773672110251
Australia,Sydney,-33.98321701236082,151.2138242172421
Australia,Sydney,-33.84465349284894,151.18619437121365
Australia,Sydney,-33.92992842068039,150.9585672579538
Australia,Sydney,-33.7571805721725,150.84331774109046
