Country,City,Random_Point_Latitude,Random_Point_Longitude
Canada,Brantford,43.11800141631032,-80.29443190327278
Canada,Brantford,43.139784467505166,-80.23346273057017
Canada,Brantford,43.120483730916746,-80.32842464179177
Canada,Brantford,43.1554450676365,-80.19807554116946
Canada,Brantford,43.14250256921392,-80.3360607573428
Canada,Brantford,43.19553592205264,-80.30997880496251
Canada,Brantford,43.14302212440723,-80.19784311950174
Canada,Brantford,43.08805419776242,-80.19787653885179
Canada,Brantford,43.15610956913044,-80.19459795837565
Canada,Brantford,43.10936535244443,-80.2252500204804
Canada,Brantford,43.19812967752371,-80.30153549483104
Canada,Brantford,43.13987753883939,-80.19600866002027
Canada,Brantford,43.17974242415158,-80.28010341107183
Canada,Brantford,43.09547805697045,-80.22433346021485
Canada,Brantford,43.10405557705164,-80.34223243984258
Canada,Brantford,43.101327942713205,-80.2771659897801
Canada,Brantford,43.09746694795945,-80.25428284633763
Canada,Brantford,43.1561796333925,-80.32547636738572
Canada,Brantford,43.151340994106725,-80.20037685864806
Canada,Brantford,43.18932226250657,-80.28270735738953
Canada,Brantford,43.14028753061535,-80.22389739695232
Canada,Brantford,43.137683251703464,-80.36603518427319
Canada,Brantford,43.10592217554085,-80.18228167816095
Canada,Brantford,43.182247991158405,-80.22324455638659
Canada,Brantford,43.11728467415669,-80.21289193451267
Canada,Brantford,43.103663007297435,-80.350152842528
Canada,Brantford,43.07350882180585,-80.23836166637761
