Country,City,Random_Point_Latitude,Random_Point_Longitude
Norway,Trondheim,63.375933857212054,10.354372429858557
Norway,Trondheim,63.39148017992928,10.476858913990938
Norway,Trondheim,63.43832767081505,10.554445466011016
Norway,Trondheim,63.49466990013983,10.360938132153152
Norway,Trondheim,63.38948769434955,10.473922099210238
Norway,Trondheim,63.382136096852136,10.488944522965864
Norway,Trondheim,63.4666087707686,10.27245878337307
Norway,Trondheim,63.427360492987304,10.404591839529342
Norway,Trondheim,63.46970675030477,10.289176952645255
Norway,Trondheim,63.49286660135131,10.310267013459836
Norway,Trondheim,63.42294084637344,10.456365229470826
Norway,Trondheim,63.43512506634147,10.492432012899078
Norway,Trondheim,63.44713161431195,10.247125384234227
Norway,Trondheim,63.400254395959315,10.39019508711053
Norway,Trondheim,63.36859002273917,10.423333951578602
Norway,Trondheim,63.445152635404156,10.265060999799623
Norway,Trondheim,63.39857692343209,10.46620146422197
Norway,Trondheim,63.440052113065995,10.245832146704466
Norway,Trondheim,63.4266756798165,10.293071090321547
Norway,Trondheim,63.49271175278142,10.396054860992471
Norway,Trondheim,63.445883468765494,10.369658434304831
Norway,Trondheim,63.462451567896,10.433800597314633
Norway,Trondheim,63.446001986312346,10.500195163163426
Norway,Trondheim,63.36268260834828,10.428183196945191
Norway,Trondheim,63.437857042486534,10.32869731418376
Norway,Trondheim,63.480372673519184,10.394035133138976
Norway,Trondheim,63.390808836021876,10.516754127989639
Norway,Trondheim,63.405750234789664,10.504665860213322
Norway,Trondheim,63.481687512961486,10.366339270959005
Norway,Trondheim,63.4024338797905,10.428973970695186
Norway,Trondheim,63.43703950542338,10.257498511892964
Norway,Trondheim,63.396153205666565,10.32041567513336
Norway,Trondheim,63.368821384300475,10.469243494604948
Norway,Trondheim,63.43085476717621,10.367319945874776
Norway,Trondheim,63.455542465964776,10.47954932356216
Norway,Trondheim,63.48237007282988,10.50928446169283
Norway,Trondheim,63.49511358156517,10.4205790803874
Norway,Trondheim,63.493573505251774,10.399738023093915
Norway,Trondheim,63.47371823459753,10.439258930595866
Norway,Trondheim,63.41372305669756,10.275455163274248
Norway,Trondheim,63.37790872712724,10.360555512197339
Norway,Trondheim,63.46155787109057,10.51176138389884
Norway,Trondheim,63.49401640053768,10.46236138323237
Norway,Trondheim,63.43130070997391,10.556648366157027
Norway,Trondheim,63.422350642690006,10.551341089449057
Norway,Trondheim,63.487217293219864,10.354158534889308
Norway,Trondheim,63.45219543588072,10.254423118982993
Norway,Trondheim,63.36880057797604,10.398304327065025
Norway,Trondheim,63.49903880414387,10.404360947319347
Norway,Trondheim,63.4273974393936,10.322846679394978
Norway,Trondheim,63.432276017412356,10.551366638767703
Norway,Trondheim,63.46586767050707,10.341296531347984
Norway,Trondheim,63.48823753636938,10.498871359656853
Norway,Trondheim,63.416196008002984,10.245362058990631
Norway,Trondheim,63.361528558777415,10.36046415277051
Norway,Trondheim,63.4417932692143,10.558262307568622
Norway,Trondheim,63.44431504169907,10.400850497244488
Norway,Trondheim,63.46830349630073,10.501491660324907
Norway,Trondheim,63.46604322715923,10.30134512512177
Norway,Trondheim,63.398305600916004,10.475514847724098
Norway,Trondheim,63.46911900873708,10.528346170368975
Norway,Trondheim,63.38204312996091,10.287041369264156
Norway,Trondheim,63.493008924377015,10.412081438403266
Norway,Trondheim,63.45529542661242,10.41763180642783
Norway,Trondheim,63.358637463117546,10.33989541142351
Norway,Trondheim,63.43036497654886,10.40302673191789
Norway,Trondheim,63.40318858281771,10.385667454380117
