Country,City,Random_Point_Latitude,Random_Point_Longitude
Sweden,Stockholm,59.35097984693521,18.123373787411687
Sweden,Stockholm,59.3832498277796,18.152589448292503
Sweden,Stockholm,59.37918959462033,18.212771886142395
Sweden,Stockholm,59.34139727085502,17.89173491785697
Sweden,Stockholm,59.3585627240473,18.153433613137118
Sweden,Stockholm,59.29570052650876,18.17363991589483
Sweden,Stockholm,59.27299534604524,17.967702093073893
Sweden,Stockholm,59.297471422856155,17.89555587833814
Sweden,Stockholm,59.27918306270475,18.05748014443164
Sweden,Stockholm,59.344515740085306,18.21395242815218
Sweden,Stockholm,59.37614553392934,17.970118612006363
Sweden,Stockholm,59.39184381049777,17.950704573960582
Sweden,Stockholm,59.40697995592925,17.955223998783868
Sweden,Stockholm,59.29116466231526,18.006028026521253
Sweden,Stockholm,59.244188417860116,17.99869506843936
Sweden,Stockholm,59.372612424263686,18.172612158349462
Sweden,Stockholm,59.31929242688705,17.922158686396653
Sweden,Stockholm,59.39991054934801,18.19371503390299
Sweden,Stockholm,59.31935318044602,18.1398637174898
Sweden,Stockholm,59.359918974096644,18.06648574074886
Sweden,Stockholm,59.266387176324855,18.122319857611256
Sweden,Stockholm,59.27974636270013,18.155695357431096
Sweden,Stockholm,59.28521181133263,18.133399444248106
Sweden,Stockholm,59.35546069168236,18.102163467547502
Sweden,Stockholm,59.393640021239975,18.139269819072968
Sweden,Stockholm,59.26970018184162,18.129648189321333
Sweden,Stockholm,59.24160706041155,18.107366244186334
Sweden,Stockholm,59.26581071161901,18.057581488137945
Sweden,Stockholm,59.31563044338825,18.183803262222014
Sweden,Stockholm,59.38797306120443,18.185311186887546
Sweden,Stockholm,59.28866929102546,17.98460764377601
Sweden,Stockholm,59.29961046013068,18.25107029943802
Sweden,Stockholm,59.300060970726584,18.116426655056607
Sweden,Stockholm,59.38186761383919,17.92936249495731
Sweden,Stockholm,59.26701568091306,18.190768730207274
Sweden,Stockholm,59.31762570141649,17.958155073954064
Sweden,Stockholm,59.29070886330283,18.145524198692865
Sweden,Stockholm,59.34785817834621,17.90527418468473
Sweden,Stockholm,59.41559055839971,18.109155959743557
Sweden,Stockholm,59.274056442774686,18.121445112168157
Sweden,Stockholm,59.41158298296754,18.163236256144508
Sweden,Stockholm,59.37529725496129,18.195420318514188
Sweden,Stockholm,59.309706858965264,18.237337939862524
Sweden,Stockholm,59.29998872769981,18.058778980697166
Sweden,Stockholm,59.230475717075954,18.07651633262826
Sweden,Stockholm,59.24872243491864,18.117886486255482
Sweden,Stockholm,59.404889860282445,17.987854654717374
Sweden,Stockholm,59.23601125276425,18.130303849456737
Sweden,Stockholm,59.27524103243764,18.174098225392484
Sweden,Stockholm,59.341652823221075,17.92819342615468
Sweden,Stockholm,59.29418559973717,18.23620747288876
