Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Sioux_Falls,43.48800602941141,-96.65709287215313
USA,Sioux_Falls,43.51360956060995,-96.69200791082774
USA,Sioux_Falls,43.52230961462537,-96.62194315571392
USA,Sioux_Falls,43.49878434658936,-96.87247853258283
USA,Sioux_Falls,43.48250615299474,-96.58505599094804
USA,Sioux_Falls,43.42302226592134,-96.71709609265048
USA,Sioux_Falls,43.66752910803213,-96.68183728650484
USA,Sioux_Falls,43.623680431508774,-96.66481462231255
USA,Sioux_Falls,43.6343598171063,-96.7441171359385
USA,Sioux_Falls,43.43632329919062,-96.66539952152104
USA,Sioux_Falls,43.55305368413881,-96.87691266976788
USA,Sioux_Falls,43.54047813692411,-96.857734899468
USA,Sioux_Falls,43.63295315933724,-96.67098798285271
USA,Sioux_Falls,43.48622843224081,-96.61039030770813
USA,Sioux_Falls,43.538896543292076,-96.61169531339601
USA,Sioux_Falls,43.528861765111884,-96.63405297984568
USA,Sioux_Falls,43.47839435712721,-96.76717511538018
USA,Sioux_Falls,43.52083467604605,-96.5858360248693
USA,Sioux_Falls,43.50782849087223,-96.87194080369633
USA,Sioux_Falls,43.609089182615186,-96.72215639993746
USA,Sioux_Falls,43.54552905141608,-96.80775800851775
USA,Sioux_Falls,43.56962104644472,-96.86797458259862
USA,Sioux_Falls,43.57625708339913,-96.82649880282987
USA,Sioux_Falls,43.488428698342645,-96.77564490177988
USA,Sioux_Falls,43.588220593134146,-96.84986332954229
USA,Sioux_Falls,43.448685568566596,-96.84567392439824
USA,Sioux_Falls,43.65849298346922,-96.80682929176928
USA,Sioux_Falls,43.44502555753602,-96.72667258843697
USA,Sioux_Falls,43.557081379953345,-96.80353539188667
USA,Sioux_Falls,43.474196648969006,-96.74264429817464
USA,Sioux_Falls,43.5502884929103,-96.90005005691766
USA,Sioux_Falls,43.53156836041101,-96.81356777019873
USA,Sioux_Falls,43.610009206629,-96.85721992671692
USA,Sioux_Falls,43.5074659640238,-96.69643742614024
USA,Sioux_Falls,43.497298901680736,-96.57584695171421
USA,Sioux_Falls,43.48940391572243,-96.6049892981501
USA,Sioux_Falls,43.62250073344379,-96.68213065693861
USA,Sioux_Falls,43.657846259554766,-96.8175145216518
