Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Jacksonville,30.455271600015074,-81.52647305390667
USA,Jacksonville,30.20868309114298,-81.64054806625218
USA,Jacksonville,30.492394011650976,-81.49047585208127
USA,Jacksonville,30.160968582540807,-81.655794738810755
USA,Jacksonville,30.223593049538906,-81.3603938975222
USA,Jacksonville,30.548613563383075,-81.77343347818358
USA,Jacksonville,30.17173402172143,-81.64981321473535
USA,Jacksonville,30.657383932579698,-81.61376674031223
USA,Jacksonville,30.517564259337476,-81.39324809766845
USA,Jacksonville,30.51347517793982,-81.36921060800739
USA,Jacksonville,30.308840270038765,-81.96054417794099
USA,Jacksonville,30.09359519020209,-81.70701730796924
USA,Jacksonville,30.49470641730301,-81.72197978767832
USA,Jacksonville,29.992424362815196,-81.59606528112772
USA,Jacksonville,30.39766650445269,-81.2601400549142
USA,Jacksonville,30.419964423627647,-81.59278934423729
USA,Jacksonville,30.611346553028554,-81.63482703881715
USA,Jacksonville,29.99435394444136,-81.65741798215788
USA,Jacksonville,30.104841717763808,-81.79860803930507
USA,Jacksonville,30.146260984583343,-81.93900289915732
USA,Jacksonville,30.64355355808061,-81.70731653056754
USA,Jacksonville,30.48882919776715,-81.79306075663952
USA,Jacksonville,30.3026389223972,-81.2366845674941
USA,Jacksonville,30.406238037110892,-81.87174883085537
USA,Jacksonville,30.065925590988808,-81.47999355579718
USA,Jacksonville,30.33416939610248,-81.50551777957288
USA,Jacksonville,30.471835221375052,-81.94897458761088
USA,Jacksonville,30.32869112980585,-81.40674814730475
USA,Jacksonville,30.53465034598984,-81.32541746151081
USA,Jacksonville,30.20424044774173,-81.53051607503043
USA,Jacksonville,30.525745520510913,-81.98729956947871
USA,Jacksonville,30.087288208951776,-81.54561151535387
USA,Jacksonville,30.287403629166064,-81.6622743111845
USA,Jacksonville,30.630437434393542,-81.71206034002216
USA,Jacksonville,30.159617180578582,-81.91795493026756
USA,Jacksonville,30.63391645458554,-81.47565863106963
USA,Jacksonville,30.617903037334152,-81.5619905834375
USA,Jacksonville,30.644798193477524,-81.864010813748
USA,Jacksonville,30.146336209018646,-81.77479242739864
USA,Jacksonville,30.120171128470485,-81.80322497618222
USA,Jacksonville,30.361618335199733,-81.45199449940694
USA,Jacksonville,30.202338266798506,-81.82801500347442
USA,Jacksonville,30.199234971987668,-81.30212193950483
USA,Jacksonville,30.251568975313173,-81.48782404431245
USA,Jacksonville,30.336370487480327,-81.75142345072919
USA,Jacksonville,30.501655753817452,-81.31894334310586
USA,Jacksonville,30.611162089601855,-81.6981437554213
USA,Jacksonville,30.445763437566832,-81.8803598010032
USA,Jacksonville,30.469914675212717,-81.77172525533338
USA,Jacksonville,30.051720792413708,-81.49112598773938
USA,Jacksonville,30.296395384524086,-81.36071436069508
