Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Louisville,38.54117699402742,-85.8585626960895
USA,Louisville,38.451570409921025,-85.66016104105942
USA,Louisville,38.070368285067055,-85.88648326097712
USA,Louisville,38.29412137220402,-85.55933118422263
USA,Louisville,38.24540347362101,-85.36720594774468
USA,Louisville,38.44880574051593,-85.5337805202694
USA,Louisville,38.28652786826249,-85.39701266617428
USA,Louisville,38.072112602574144,-85.37143853632321
USA,Louisville,38.47891471915285,-85.86653767340583
USA,Louisville,38.2972509022657,-85.42703454578232
USA,Louisville,38.10919330102898,-85.39120933392972
USA,Louisville,38.417145030660166,-85.80422271954421
USA,Louisville,38.19457620709819,-85.70611388471617
USA,Louisville,38.14507416155195,-86.09559436438745
USA,Louisville,38.20732735717352,-85.90924328648114
USA,Louisville,37.984552480126965,-86.04422406181115
USA,Louisville,38.27937240824217,-85.40715602647428
USA,Louisville,38.14871203449529,-85.75556199339691
USA,Louisville,38.01187790689437,-85.63236392241984
USA,Louisville,38.44190632861924,-85.66366888330522
USA,Louisville,38.36056579562818,-85.84087300529481
USA,Louisville,37.9526683087345,-85.50659917163277
USA,Louisville,38.19685288177112,-85.97266904352904
USA,Louisville,38.0172318157793,-85.81289074120535
USA,Louisville,38.23009557292016,-85.79921097826065
USA,Louisville,38.33970691021717,-85.30526445568847
USA,Louisville,38.18755825528817,-86.19643570822137
USA,Louisville,38.31392053795194,-85.4143852647081
USA,Louisville,38.38718067008865,-85.60465554421484
USA,Louisville,38.16273238601149,-85.76964114886303
USA,Louisville,38.54966615729209,-85.53766985710185
USA,Louisville,38.107484156931584,-86.03888610202569
USA,Louisville,38.5048067486146,-85.80769546112622
USA,Louisville,38.45780290660827,-85.59204799887621
USA,Louisville,37.98715247010572,-86.01127563410401
USA,Louisville,38.22713728291758,-85.5306411496271
USA,Louisville,38.24574642115842,-85.95853547968237
USA,Louisville,38.02975632774165,-85.49893868868843
USA,Louisville,38.09255323767738,-85.77409594737617
USA,Louisville,38.26057258726825,-85.52500898316707
USA,Louisville,38.33102620133672,-85.53435687379704
USA,Louisville,38.408090642536955,-85.83502188973809
USA,Louisville,38.15259788108055,-85.77323813520879
USA,Louisville,38.25239008596332,-85.75604432593222
USA,Louisville,38.24329894177505,-86.05674836489479
USA,Louisville,38.41505336789546,-85.81778290466981
