Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Hempstead,40.77248588948023,-73.51985699985278
USA,Hempstead,40.68325021086671,-73.62136302517766
USA,Hempstead,40.59763044400277,-73.59279247374384
USA,Hempstead,40.617751970092364,-73.5512736853723
USA,Hempstead,40.74119579677872,-73.72394611172432
USA,Hempstead,40.767572665973766,-73.67199456783855
USA,Hempstead,40.670188392776375,-73.71414527492854
USA,Hempstead,40.7927504452736,-73.55681780982223
USA,Hempstead,40.75815230385067,-73.68924182238804
USA,Hempstead,40.6114497036738,-73.69725811473359
USA,Hempstead,40.769174162758254,-73.67887584342225
USA,Hempstead,40.77818653090102,-73.58153022966631
USA,Hempstead,40.70876035134719,-73.66676414129036
USA,Hempstead,40.820759373598094,-73.6072723803629
USA,Hempstead,40.704570103401096,-73.76569376235724
USA,Hempstead,40.717544909854865,-73.74706528752458
USA,Hempstead,40.78972261228574,-73.60621159377894
USA,Hempstead,40.80244772032322,-73.58712470723293
USA,Hempstead,40.81501098580109,-73.63576876881633
USA,Hempstead,40.706464121631825,-73.65079693749131
USA,Hempstead,40.62618921017436,-73.52805829267515
USA,Hempstead,40.63631475583151,-73.7397502072079
USA,Hempstead,40.66036347423682,-73.60454258565878
USA,Hempstead,40.73980526353573,-73.6618600711437
USA,Hempstead,40.615473258210564,-73.57156553127447
USA,Hempstead,40.72731174084904,-73.67868689979487
USA,Hempstead,40.65097045316292,-73.54567677186475
USA,Hempstead,40.75205434556523,-73.74629387464485
USA,Hempstead,40.70191296716247,-73.50414744913394
USA,Hempstead,40.64197164023283,-73.67126879638353
USA,Hempstead,40.749302043758696,-73.68516125216237
USA,Hempstead,40.713950348467485,-73.54306612559
USA,Hempstead,40.67144057632765,-73.57141007602459
USA,Hempstead,40.67836051734691,-73.75127660980759
USA,Hempstead,40.76754092855307,-73.73684563081885
USA,Hempstead,40.726447909326076,-73.518770845954
USA,Hempstead,40.668291065006336,-73.57102266108419
USA,Hempstead,40.77987479819881,-73.59111472315985
USA,Hempstead,40.64366516862176,-73.52932901175646
USA,Hempstead,40.71058781226177,-73.68480582429798
USA,Hempstead,40.75412974449096,-73.75706961083272
