Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Detroit,42.59552375223476,-82.91261231569523
USA,Detroit,42.72403097566189,-83.15319837832541
USA,Detroit,41.861649192332784,-83.29703742604333
USA,Detroit,42.12242177997557,-82.8902269022763
USA,Detroit,42.35078507073529,-82.61046324224444
USA,Detroit,41.82283832325142,-83.08202595087438
USA,Detroit,41.89921623145433,-83.09401098368757
USA,Detroit,42.35243025028557,-83.00520840665452
USA,Detroit,42.19783146757467,-82.96922131825592
USA,Detroit,42.28022247576518,-82.63633673277714
USA,Detroit,42.10814678757943,-82.53454588397035
USA,Detroit,42.7118506369616,-83.06915066932902
USA,Detroit,41.9829909326548,-83.05452253003494
USA,Detroit,42.30867698993763,-83.20016935049749
USA,Detroit,42.02417863145859,-83.3350010806865
USA,Detroit,42.701537123827244,-82.58017413630212
USA,Detroit,42.18650898518232,-83.14069943582658
USA,Detroit,42.36507900270481,-82.39125530241505
USA,Detroit,42.4944655873551,-82.96980093922443
USA,Detroit,42.70638214148068,-82.70919831112086
USA,Detroit,42.40034025666786,-83.16710761373874
USA,Detroit,41.88861744219645,-83.20230656876973
USA,Detroit,42.261988950155256,-83.14422825288914
USA,Detroit,42.664641443013736,-82.91818867558234
USA,Detroit,42.384552850999285,-83.34567727042551
USA,Detroit,42.18865086831698,-82.97845442006597
USA,Detroit,41.940096847616665,-82.95326494320379
USA,Detroit,42.09718495224401,-83.24724483352385
USA,Detroit,42.50637622770803,-82.55908539987813
USA,Detroit,42.41691512585848,-83.23527151216962
USA,Detroit,41.85127680249777,-83.25133362297734
USA,Detroit,41.947391156228264,-82.648927417553
USA,Detroit,42.67465977179315,-83.37919097417891
USA,Detroit,42.43828633198914,-83.020316069621
USA,Detroit,42.45291899725407,-82.38743129375236
USA,Detroit,41.89010643850968,-83.0829954055152
USA,Detroit,42.441666783518784,-83.53343375581883
USA,Detroit,42.55401570703745,-82.92337491702753
USA,Detroit,42.724265419794484,-82.67455029677804
USA,Detroit,42.253671541506705,-83.43963925763836
USA,Detroit,42.66600900574494,-83.16823401468233
USA,Detroit,42.75797546532213,-82.6372281990508
USA,Detroit,42.3269806819636,-82.38340735117467
USA,Detroit,42.4858038821188,-83.31739168052624
USA,Detroit,42.213966510988506,-83.23774752227584
USA,Detroit,41.89541238505274,-83.01020983568147
