Country,City,Random_Point_Latitude,Random_Point_Longitude
Canada,Waterloo,43.52150684000281,-80.52744144691103
Canada,Waterloo,43.50038440168442,-80.53808610561535
Canada,Waterloo,43.48725433128979,-80.42903861923787
Canada,Waterloo,43.40257830869163,-80.57413004073959
Canada,Waterloo,43.465462720795365,-80.45990383972291
Canada,Waterloo,43.42185599488973,-80.46946035460921
Canada,Waterloo,43.43749238215049,-80.60577470776451
Canada,Waterloo,43.510417315616806,-80.49484198163924
Canada,Waterloo,43.43557187037459,-80.56558406516149
Canada,Waterloo,43.44236256985841,-80.42182010900767
Canada,Waterloo,43.503183523941104,-80.48574134513758
Canada,Waterloo,43.43519039192167,-80.59440098150606
Canada,Waterloo,43.505292080132556,-80.53984453774788
Canada,Waterloo,43.463425286078596,-80.60990185838787
Canada,Waterloo,43.45783453254572,-80.49024039743657
Canada,Waterloo,43.52372691673926,-80.53865512316395
Canada,Waterloo,43.430748711648754,-80.52550125253588
Canada,Waterloo,43.513773964382885,-80.44583495063256
Canada,Waterloo,43.48383578104855,-80.54600794284713
Canada,Waterloo,43.518174305066005,-80.50128620759939
Canada,Waterloo,43.41737763335941,-80.46321914722165
Canada,Waterloo,43.496989165871604,-80.53593513158893
Canada,Waterloo,43.462508405390864,-80.60304915747969
Canada,Waterloo,43.41278237945798,-80.50800768286604
Canada,Waterloo,43.45262531196865,-80.49555649440333
Canada,Waterloo,43.49766998382588,-80.44461658164971
Canada,Waterloo,43.41448802454052,-80.52968313415182
Canada,Waterloo,43.44568290500186,-80.420264141893
Canada,Waterloo,43.49666563787884,-80.47939776401616
Canada,Waterloo,43.518485200032146,-80.54031058743728
