Country,City,Random_Point_Latitude,Random_Point_Longitude
USA,Baton_Rouge,30.5661152343671,-91.25870378854387
USA,Baton_Rouge,30.438612357533714,-91.2429845886809
USA,Baton_Rouge,30.462608071422995,-91.29943184143745
USA,Baton_Rouge,30.603018546528578,-91.33648488615981
USA,Baton_Rouge,30.23440296835214,-91.13470286944694
USA,Baton_Rouge,30.356470805201443,-91.1620072061822
USA,Baton_Rouge,30.493747123743958,-91.12972664933932
USA,Baton_Rouge,30.470985185025246,-91.27939017595313
USA,Baton_Rouge,30.54078325715896,-91.09394117679831
USA,Baton_Rouge,30.371591364205564,-91.08482223957995
USA,Baton_Rouge,30.650118801602037,-91.13382802719569
USA,Baton_Rouge,30.49584660159885,-91.21910332791492
USA,Baton_Rouge,30.637476253941717,-91.38614204250523
USA,Baton_Rouge,30.494621944106463,-90.94304705684844
USA,Baton_Rouge,30.539277903631294,-91.45036249204685
USA,Baton_Rouge,30.33760450861367,-91.17670493496126
USA,Baton_Rouge,30.393083623897997,-91.15864903020577
USA,Baton_Rouge,30.24812698273749,-91.20918752138812
USA,Baton_Rouge,30.603169188900317,-91.3542765342758
USA,Baton_Rouge,30.432744315242378,-90.91219782161417
USA,Baton_Rouge,30.265698033078138,-91.25051523922266
USA,Baton_Rouge,30.308115439803373,-91.40634667614212
USA,Baton_Rouge,30.295005660523078,-91.37144976151322
USA,Baton_Rouge,30.38172211743895,-91.02103763769057
USA,Baton_Rouge,30.257840473936238,-91.33371240924504
USA,Baton_Rouge,30.424656870161012,-90.94353489824447
USA,Baton_Rouge,30.48736345422122,-91.20633827888915
USA,Baton_Rouge,30.524490920880904,-91.46274557912405
USA,Baton_Rouge,30.642272905377602,-91.26185866499797
USA,Baton_Rouge,30.554112659029734,-91.30141630965441
USA,Baton_Rouge,30.405428802162874,-90.98741086845361
USA,Baton_Rouge,30.501065479901524,-90.89757952794551
USA,Baton_Rouge,30.44024076031045,-90.946281016614
USA,Baton_Rouge,30.213536026608548,-91.17183200524623
USA,Baton_Rouge,30.30188052828484,-91.37245191661549
USA,Baton_Rouge,30.35937839585903,-91.18593956312502
USA,Baton_Rouge,30.24191470355248,-91.18017264283874
USA,Baton_Rouge,30.674088801275996,-91.2615377773429
USA,Baton_Rouge,30.523348824487606,-91.0211009101844
USA,Baton_Rouge,30.3743479078446,-91.39534847573812
USA,Baton_Rouge,30.67170290745894,-91.07589266659097
USA,Baton_Rouge,30.222025369819978,-91.2673816930359
USA,Baton_Rouge,30.66076362465848,-91.3477455028132
USA,Baton_Rouge,30.309809552237805,-91.34682542728723
USA,Baton_Rouge,30.444524203244566,-91.410888848878
USA,Baton_Rouge,30.435613333905142,-91.33951228154868
USA,Baton_Rouge,30.655614820747836,-91.01462868130963
