Country,City,Rotated_Latitude,Rotated_Longitude
Australia,Armidale,-30.510631006069225,151.66788434923555
Australia,Armidale,-30.533573238362536,151.67465120695528
Australia,Armidale,-30.539501046210468,151.67755872447339
Australia,Armidale,-30.542825629645133,151.67574273824383
Australia,Armidale,-30.542297808416606,151.67899996739615
Australia,Armidale,-30.544730350596616,151.6801494488194
Australia,Armidale,-30.54743539758672,151.68110789849536
Australia,Armidale,-30.550588954504295,151.68111677361134
Australia,Armidale,-30.553645241240083,151.68095833312213
Australia,Armidale,-30.556208433699414,151.68082207448438
Australia,Armidale,-30.559133156073678,151.68013988900114
Australia,Armidale,-30.512503196578372,151.66876801868585
Australia,Armidale,-30.560900537961306,151.67772556813114
Australia,Armidale,-30.561899622706505,151.67579020080893
Australia,Armidale,-30.563764060817302,151.67292491975275
Australia,Armidale,-30.56737881841582,151.67294882589897
Australia,Armidale,-30.57514812872594,151.67360073026722
Australia,Armidale,-30.58453439835175,151.67316270685282
Australia,Armidale,-30.587826249850888,151.6725228203726
Australia,Armidale,-30.5920485776733,151.67126592269975
Australia,Armidale,-30.594505979297065,151.67321926170249
Australia,Armidale,-30.597769883738618,151.67529490444545
Australia,Armidale,-30.51486716291779,151.6697315663734
Australia,Armidale,-30.601154537166106,151.6772638669072
Australia,Armidale,-30.603816294646677,151.67883525868348
Australia,Armidale,-30.60586708498108,151.680335628306
Australia,Armidale,-30.609930096537866,151.6834936489028
Australia,Armidale,-30.61224262660983,151.68461237168626
Australia,Armidale,-30.61523865186405,151.6867477617387
Australia,Armidale,-30.618748673841385,151.68894265278811
Australia,Armidale,-30.622147659205407,151.69050073863139
Australia,Armidale,-30.632123542006752,151.6904578978371
Australia,Armidale,-30.641504496398916,151.68221331636244
Australia,Armidale,-30.518520444929425,151.6720302676466
Australia,Armidale,-30.644429115879905,151.67983633384432
Australia,Armidale,-30.52085223460653,151.6735778004901
Australia,Armidale,-30.52388402676643,151.6745532087632
Australia,Armidale,-30.526326002425225,151.67568161865404
Australia,Armidale,-30.529281415989566,151.67707282412547
Australia,Armidale,-30.53116453253844,151.67605568595226
