Country,City,Rotated_Latitude,Rotated_Longitude
Sweden,Stockholm,59.32846199556189,18.060766349569075
Sweden,Stockholm,59.331309632991825,18.072047349572074
Sweden,Stockholm,59.32029687598257,18.080080355426364
Sweden,Stockholm,59.31874645387218,18.090520479529058
Sweden,Stockholm,59.318324024045125,18.097415517820558
Sweden,Stockholm,59.31543770923439,18.094483080811287
Sweden,Stockholm,59.31175291831301,18.08886504593548
Sweden,Stockholm,59.3074505642337,18.088308494611557
Sweden,Stockholm,59.306606896526745,18.09175787496174
Sweden,Stockholm,59.29588829280591,18.081543594063124
Sweden,Stockholm,59.29250178549418,18.080573249677037
Sweden,Stockholm,59.288948062918095,18.087256142452787
Sweden,Stockholm,59.28429292761063,18.085024614888713
Sweden,Stockholm,59.285215549938684,18.07616748397403
Sweden,Stockholm,59.28522325610136,18.068040372518226
Sweden,Stockholm,59.27724169471397,18.063763144698786
Sweden,Stockholm,59.27379510617044,18.063868156181975
Sweden,Stockholm,59.2710936880662,18.059290783548455
Sweden,Stockholm,59.265960025453694,18.055637633102485
Sweden,Stockholm,59.26861744390876,18.056009287719913
Sweden,Stockholm,59.26502370543731,18.04909444543691
Sweden,Stockholm,59.258358494103696,18.051549024398415
Sweden,Stockholm,59.25643388691415,18.053040965136503
Sweden,Stockholm,59.26049498546405,18.057582713540814
Sweden,Stockholm,59.25844463219759,18.059328007637163
Sweden,Stockholm,59.25677710077518,18.062210600039027
Sweden,Stockholm,59.25509840212616,18.061298475680307
Sweden,Stockholm,59.248942020058436,18.053980076959537
Sweden,Stockholm,59.248633238479464,18.05651081873548
Sweden,Stockholm,59.25092830833928,18.062702155775128
Sweden,Stockholm,59.24608455391645,18.06085065824844
Sweden,Stockholm,59.2485663816872,18.066029512457273
Sweden,Stockholm,59.24500175322943,18.058260765842917
Sweden,Stockholm,59.256280892027995,18.054780675619547
Sweden,Stockholm,59.2421573155185,18.06955851668583
Sweden,Stockholm,59.23662128841537,18.05812731360333
Sweden,Stockholm,59.23376222241388,18.053708519469275
Sweden,Stockholm,59.229933742628525,18.05299245904366
Sweden,Stockholm,59.23117392986786,18.06608069557925
Sweden,Stockholm,59.236089863351324,18.070967780393957
Sweden,Stockholm,59.23949777451406,18.079211331904496
Sweden,Stockholm,59.230022149839215,18.08303396673161
Sweden,Stockholm,59.238244444066154,18.104639842729718
Sweden,Stockholm,59.23524567295449,18.095731006003195
Sweden,Stockholm,59.24148685460156,18.088882089910232
