Country,City,Rotated_Latitude,Rotated_Longitude
USA,Philadelphia,39.93503292153259,-75.1572040546263
USA,Philadelphia,39.943922359264,-75.15843548014952
USA,Philadelphia,39.96075814439739,-75.15477143103105
USA,Philadelphia,39.956404743832536,-75.15143500127425
USA,Philadelphia,39.94795314757014,-75.16797899709198
USA,Philadelphia,39.954180812614105,-75.17389638571368
USA,Philadelphia,39.93952235510187,-75.18879800416141
USA,Philadelphia,39.938367300342705,-75.19984084118381
USA,Philadelphia,39.93600747485222,-75.21126599153969
USA,Philadelphia,39.927710337458215,-75.22117347679404
USA,Philadelphia,39.92656739472342,-75.23563751861867
USA,Philadelphia,39.919134152710505,-75.24401809366921
USA,Philadelphia,39.88260667115436,-75.76619180264369
USA,Philadelphia,39.897273823764955,-75.7361731168747
USA,Philadelphia,39.891297866436076,-75.7184954847085
USA,Philadelphia,39.895405018979964,-75.69841618285356
USA,Philadelphia,39.89204997282938,-75.67785661373533
USA,Philadelphia,39.88101066236207,-75.65441990525468
USA,Philadelphia,39.878875635777895,-75.64302550919852
USA,Philadelphia,39.88391077887846,-75.61992959756991
USA,Philadelphia,39.890759130446376,-75.6059810846455
USA,Philadelphia,39.88770985656829,-75.59192080620528
USA,Philadelphia,39.90649266664575,-75.5541249803697
USA,Philadelphia,39.891473415878124,-75.54034744432803
USA,Philadelphia,39.88854582924847,-75.51166095676813
USA,Philadelphia,39.89859662124208,-75.49026278604487
USA,Philadelphia,39.896581968887865,-75.47086740654635
USA,Philadelphia,39.89499020297919,-75.45145973663746
USA,Philadelphia,39.892026607442475,-75.4250893899106
USA,Philadelphia,39.88454659194847,-75.39572477519818
USA,Philadelphia,39.890589028069634,-75.37212347483735
USA,Philadelphia,39.897013597320836,-75.35123102797404
USA,Philadelphia,39.901229728096034,-75.33728768209558
USA,Philadelphia,39.90380656676921,-75.32191261752817
USA,Philadelphia,39.906304115931285,-75.30917339175957
USA,Philadelphia,39.91039825511348,-75.29623142895028
USA,Philadelphia,39.91344717624004,-75.28437970245311
USA,Philadelphia,39.91685322653932,-75.26984304415902
USA,Philadelphia,39.91977979466777,-75.25897928919173
USA,Philadelphia,39.923924156974735,-75.2510886368696
