Country,City,Rotated_Latitude,Rotated_Longitude
Canada,Fergus,43.70545778712972,-80.3823436441102
Canada,Fergus,43.70468363325115,-80.38205945619298
Canada,Fergus,43.70318749360545,-80.38239874686566
Canada,Fergus,43.70261556060531,-80.38328357037538
Canada,Fergus,43.7019070493146,-80.3838643472266
Canada,Fergus,43.700076433887425,-80.38541375522897
Canada,Fergus,43.69747633402808,-80.38792775159364
Canada,Fergus,43.69394717418307,-80.3897679909227
Canada,Fergus,43.69234314707815,-80.39136625311856
Canada,Fergus,43.69162963498341,-80.39296751808435
Canada,Fergus,43.68618271844238,-80.39287325146748
Canada,Fergus,43.68634490784769,-80.39738305419009
Canada,Fergus,43.68163923741323,-80.40005197490119
Canada,Fergus,43.674906850882884,-80.40783221118333
Canada,Fergus,43.667923175984384,-80.41412084592484
Canada,Fergus,43.66467036705817,-80.417034547023
Canada,Fergus,43.659885468525346,-80.42005807724954
Canada,Fergus,43.651049136658294,-80.42913974621156
Canada,Fergus,43.63989564683582,-80.43518253445701
Canada,Fergus,43.637026107109264,-80.43933010455982
