Country,City,Rotated_Latitude,Rotated_Longitude
USA,Portland_OR,45.52501398496156,-122.65436803255017
USA,Portland_OR,45.523743707059594,-122.67937486133856
USA,Portland_OR,45.51599853540018,-122.67841844512888
USA,Portland_OR,45.51401618007775,-122.68571651284408
USA,Portland_OR,45.52597850957382,-122.67534436388509
USA,Portland_OR,45.53211765734954,-122.66830367041159
USA,Portland_OR,45.53884843012268,-122.66540671979476
USA,Portland_OR,45.545067918720925,-122.67006909285752
USA,Portland_OR,45.55616492369374,-122.67071898102736
USA,Portland_OR,45.56527129250237,-122.67469498053958
USA,Portland_OR,45.5749155096981,-122.67586574938169
USA,Portland_OR,45.58865003000981,-122.67795472540053
USA,Portland_OR,45.6116312639418,-122.69345804926876
USA,Portland_OR,45.62555858308203,-122.68892674851
USA,Portland_OR,45.63314843554052,-122.68570664608022
USA,Portland_OR,45.64537870913392,-122.68433518414838
USA,Portland_OR,45.66862029171861,-122.68711449844497
USA,Portland_OR,45.68263558070118,-122.68967141137564
USA,Portland_OR,45.69533411505538,-122.68956688742962
USA,Portland_OR,45.70324960452178,-122.69161641701156
USA,Portland_OR,45.71210714065455,-122.67237792477188
USA,Portland_OR,45.72534006420065,-122.67654610128243
USA,Portland_OR,45.735859007552754,-122.67956802629065
USA,Portland_OR,45.74993401736872,-122.6842442340149
USA,Portland_OR,45.76493974844737,-122.69205614356348
USA,Portland_OR,45.777154614589584,-122.6934939704403
USA,Portland_OR,45.79090346588378,-122.69487939928734
USA,Portland_OR,45.809017930836156,-122.69698528520277
USA,Portland_OR,45.81845568551033,-122.69877542003296
USA,Portland_OR,45.83054196402256,-122.70007141876935
USA,Portland_OR,45.847480734887796,-122.71267736984713
USA,Portland_OR,45.84891942626379,-122.72623992576865
USA,Portland_OR,45.861672906915004,-122.71640478411847
USA,Portland_OR,45.86941253398544,-122.73493298092255
USA,Portland_OR,45.87524960196851,-122.76311578900409
USA,Portland_OR,45.88439791609133,-122.77517284597128
USA,Portland_OR,45.89848134725743,-122.78275096101328
USA,Portland_OR,45.906168356529086,-122.77456634193496
USA,Portland_OR,45.92054434332639,-122.75833180579733
USA,Portland_OR,45.928308633472774,-122.72877958396
