Country,City,Rotated_Latitude,Rotated_Longitude
USA,New_York,41.041403826580684,-73.73189199890282
USA,New_York,40.96716096967903,-73.7697666702061
USA,New_York,40.96173881615712,-73.77612567077183
USA,New_York,40.95180258691777,-73.78128212291969
USA,New_York,40.943664265673206,-73.78734371309146
USA,New_York,40.934350624989875,-73.79254184844862
USA,New_York,40.926572547235665,-73.7987994610876
USA,New_York,40.9169962899153,-73.79725960837251
USA,New_York,40.90948502480063,-73.80124182481404
USA,New_York,40.903633071237145,-73.80485961963697
USA,New_York,40.89987457501798,-73.8166670433433
USA,New_York,41.03219723413586,-73.73228837615338
USA,New_York,40.89685851321139,-73.82519898392142
USA,New_York,40.8895589374981,-73.82731199259298
USA,New_York,40.88521121831478,-73.84363473211867
USA,New_York,40.87737509729899,-73.84720311397545
USA,New_York,40.870952262683154,-73.85061890156072
USA,New_York,40.857503149473885,-73.86136116444776
USA,New_York,40.855239325858875,-73.88259417385505
USA,New_York,40.84043259733595,-73.88900737174835
USA,New_York,40.8323025155282,-73.89437925545231
USA,New_York,40.82665691435478,-73.91205040060682
USA,New_York,41.0238557019045,-73.73813459746748
USA,New_York,40.82125983579536,-73.91298644146252
USA,New_York,40.81478177598226,-73.91746144777291
USA,New_York,40.81839712049595,-73.93339769910052
USA,New_York,40.81257907625974,-73.93984831468862
USA,New_York,40.80580488063578,-73.94734881469117
USA,New_York,40.79912948458398,-73.95313260707607
USA,New_York,40.76997015426844,-73.97046969428555
USA,New_York,41.09271709476919,-73.70821548355504
USA,New_York,41.091711245747554,-73.71785518924327
USA,New_York,41.09082835728659,-73.73088359086955
USA,New_York,41.014127810228935,-73.73489110228041
USA,New_York,41.08199843237935,-73.73833510726372
USA,New_York,41.074029734653564,-73.73946563370522
USA,New_York,41.06284697294537,-73.73841880701572
USA,New_York,41.04957789739725,-73.74105068797583
USA,New_York,41.10473968807091,-73.73823592625833
USA,New_York,41.113817447904374,-73.73535030184483
USA,New_York,41.12273149023524,-73.73370428648235
USA,New_York,41.1306749166743,-73.72859800892162
USA,New_York,41.13312673263127,-73.72045421525019
USA,New_York,41.00334048803155,-73.73201450875514
USA,New_York,40.99886532583224,-73.74437566712076
USA,New_York,40.9926494159816,-73.74822818857413
USA,New_York,40.98293809351235,-73.75569492921367
USA,New_York,40.97542661226812,-73.76181534713385
