Country,City,Rotated_Latitude,Rotated_Longitude
Chile,Rancagua,-34.17091977374192,-70.7368172867015
Chile,Rancagua,-34.17106538381953,-70.7392084109131
Chile,Rancagua,-34.1688175220776,-70.740964682654365
Chile,Rancagua,-34.166435551747476,-70.73975644301488
Chile,Rancagua,-34.16438851371422,-70.73879584855813
Chile,Rancagua,-34.16250128680592,-70.73807705247673
Chile,Rancagua,-34.16031237750324,-70.73707711055613
Chile,Rancagua,-34.15754040470212,-70.73617589313513
Chile,Rancagua,-34.1554226214994,-70.73482025179379
Chile,Rancagua,-34.153171230553546,-70.73373793988918
Chile,Rancagua,-34.15070133428717,-70.73258176165321
Chile,Rancagua,-34.14814605746308,-70.73104078423536
Chile,Rancagua,-34.146407512868684,-70.73321832251133
Chile,Rancagua,-34.144892151543054,-70.73441317652032
Chile,Rancagua,-34.14227516843284,-70.73248568852792
Chile,Rancagua,-34.14265013597015,-70.73771600376085
Chile,Rancagua,-34.13875942814111,-70.73769019215277
Chile,Rancagua,-34.13669271270148,-70.73843956860794
Chile,Rancagua,-34.134022792865466,-70.73827589646847
Chile,Rancagua,-34.13264873172203,-70.74036794893294
Chile,Rancagua,-34.115235228583444,-70.75064001417087
Chile,Rancagua,-34.10848686506312,-70.75433942767815
Chile,Rancagua,-34.104597861306765,-70.76449330344964
Chile,Rancagua,-34.10383884988766,-70.76802354962032
Chile,Rancagua,-34.08929029209699,-70.7669381246983
Chile,Rancagua,-34.09673154039919,-70.77695488661347
Chile,Rancagua,-34.096131575230224,-70.78089480154097
Chile,Rancagua,-34.09369515325084,-70.78503539672022
Chile,Rancagua,-34.08546407491491,-70.78821468809221
Chile,Rancagua,-34.083939349892205,-70.79457762613413
Chile,Rancagua,-34.08533143722386,-70.79758063856683
Chile,Rancagua,-34.08570086360628,-70.79917186920945
Chile,Rancagua,-34.086414631617174,-70.80040480524859
Chile,Rancagua,-34.086590404136714,-70.80428013226205
Chile,Rancagua,-34.091978557227364,-70.80591448514984
Chile,Rancagua,-34.0971267178955,-70.81117570533009
Chile,Rancagua,-34.09894442754912,-70.81383024043348
Chile,Rancagua,-34.11437134979586,-70.82426406252573
Chile,Rancagua,-34.090874730856235,-70.87276585984972
